>AT2G43790:(0.0, 1.0, 1.0)
>AT3G52140:(0, 0, 0)
>AT3G54230:(0, 0, 0)
>AT3G54660:(0, 0, 0)
>AT3G55460:(0, 0, 0)
>AT3G56050:(0, 0, 0)
>AT3G56140:(0, 0, 0)
>AT3G56310:(0, 0, 0)
>AT3G56690:(0, 0, 0)
>AT3G59090:(0, 0, 0)
>AT3G59990:(0, 0, 0)
>AT3G60240:(0, 0, 0)
>AT3G60310:(0, 0, 0)
>AT3G60800:(0, 0, 0)
>AT3G62800:(0, 0, 0)
>AT3G62880:(0, 0, 0)
>AT3G63400:(0, 0, 0)
>AT4G01650:(0, 0, 0)
>AT4G02340:(0, 0, 0)
>AT4G02460:(0, 0, 0)
>AT4G03520:(0, 0, 0)
>AT4G04180:(0, 0, 0)
>AT4G04220:(0, 0, 0)
>AT4G05060:(0, 0, 0)
>AT4G05160:(0, 0, 0)
>AT4G08470:(0, 0, 0)
>AT4G10170:(0, 0, 0)
>AT4G10750:(0, 0, 0)
>AT4G11110:(0.0, 1.0, 1.0)
>AT4G12240:(0, 0, 0)
>AT4G13730:(0, 0, 0)
>AT4G14230:(0, 0, 0)
>AT4G14290:(0, 0, 0)
>AT4G14590:(0, 0, 0)
>AT4G18270:(0, 0, 0)
>AT4G18600:(0, 0, 0)
>AT4G18710:(0, 0, 0)
>AT4G19040:(0, 0, 0)
>AT4G19500:(0, 0, 0)
>AT4G20850:(0, 0, 0)
>AT4G24460:(0, 0, 0)
>AT4G24550:(0, 0, 0)
>AT4G24800:(0, 0, 0)
>AT4G24840:(0, 0, 0)
>AT4G26800:(0, 0, 0)
>AT4G27370:(0, 0, 0)
>AT4G27540:(0, 0, 0)
>AT4G28200:(0, 0, 0)
>AT4G29330:(0, 0, 0)
>AT4G29840:(0, 0, 0)
>AT4G31180:(0, 0, 0)
>AT4G31720:(0, 0, 0)
>AT4G32680:(0, 0, 0)
>AT4G33630:(0, 0, 0)
>AT4G35530:(0, 0, 0)
>AT4G35920:(0, 0, 0)
>AT4G39870:(0, 0, 0)
>AT5G01390:(0, 0, 0)
>AT5G01510:(0, 0, 0)
>AT5G01980:(0, 0, 0)
>AT5G03740:(0, 0, 0)
>AT5G04280:(0, 0, 0)
>AT5G04290:(0, 0, 0)
>AT5G05930:(0, 0, 0)
>AT5G06120:(0, 0, 0)
>AT5G06460:(0, 0, 0)
>AT5G07290:(0, 0, 0)
>AT5G09230:(0, 0, 0)
>AT5G09250:(0, 0, 0)
>AT5G09590:(0, 0, 0)
>AT5G10070:(0, 0, 0)
>AT5G10510:(0, 0, 0)
>AT5G11350:(0, 0, 0)
>AT5G11860:(0, 0, 0)
>AT5G11870:(0, 0, 0)
>AT5G12190:(0, 0, 0)
>AT5G16420:(0, 0, 0)
>AT5G16610:(0, 0, 0)
>AT5G17360:(0, 0, 0)
>AT5G18110:(0, 0, 0)
>AT5G18525:(0, 0, 0)
>AT5G18750:(0, 0, 0)
>AT5G18760:(0, 0, 0)
>AT5G18770:(0, 0, 0)
>AT5G19660:(0, 0, 0)
>AT5G19670:(0, 0, 0)
>AT5G19840:(0, 0, 0)
>AT5G20450:(0, 0, 0)
>AT5G20990:(0, 0, 0)
>AT5G22730:(0, 0, 0)
>AT5G22760:(0, 0, 0)
>AT5G23630:(0, 0, 0)
>AT5G24910:(0, 0, 0)
>AT5G25270:(0, 0, 0)
>AT5G26240:(0, 0, 0)
>AT5G36210:(0, 0, 0)
>AT5G38560:(0, 0, 0)
>AT5G39040:(0, 0, 0)
>AT5G40280:(1.0, 0.5, 0.0)
>AT5G40370:(0, 0, 0)
>AT5G40740:(0, 0, 0)
>AT5G42480:(0, 0, 0)
>AT5G42950:(0, 0, 0)
>AT5G43920:(0, 0, 0)
>AT5G44740:(0, 0, 0)
>AT5G44750:(0, 0, 0)
>AT5G47480:(0, 0, 0)
>AT5G49430:(0, 0, 0)
>AT5G49580:(0, 0, 0)
>AT5G49840:(0, 0, 0)
>AT5G50350:(0, 0, 0)
>AT5G50400:(0, 0, 0)
>AT5G53940:(0, 0, 0)
>AT5G54870:(0, 0, 0)
>AT5G55760:(0, 0, 0)
>AT5G56290:(0, 0, 0)
>AT5G56740:(0, 0, 0)
>AT5G57110:(0, 0, 0)
>AT5G57610:(0, 0, 0)
>AT5G58375:(0, 0, 0)
>AT5G58410:(0, 0, 0)
>AT5G58430:(0, 0, 0)
>AT5G58760:(0, 0, 0)
>AT5G59950:(0, 0, 0)
>AT5G61460:(0, 0, 0)
>AT5G62600:(0, 0, 0)
>AT5G62990:(0, 0, 0)
>AT5G63630:(0, 0, 0)
>AT5G64390:(0, 0, 0)
>AT5G64420:(0, 0, 0)
>AT5G65430:(0, 0, 0)
>AT5G66010:(0, 0, 0)
>AT5G67630:(0, 0, 0)
>AT5G13530:(1.0, 0.5, 0.0)
>AT5G57390:(0.0, 1.0, 1.0)
>AT1G02170:(0, 0, 0)
>AT1G04510:(0, 0, 0)
>AT1G08130:(0, 0, 0)
>AT1G08410:(0, 0, 0)
>AT1G10240:(0, 0, 0)
>AT1G12470:(0, 0, 0)
>AT1G14910:(0, 0, 0)
>AT1G15440:(0, 0, 0)
>AT1G16610:(0, 0, 0)
>AT1G19025:(0, 0, 0)
>AT1G19340:(0, 0, 0)
>AT1G21640:(0, 0, 0)
>AT1G26190:(0, 0, 0)
>AT1G28690:(0, 0, 0)
>AT1G29940:(0, 0, 0)
>AT1G31010:(0, 0, 0)
>AT1G48410:(0, 0, 0)
>AT1G48850:(0, 0, 0)
>AT1G51310:(0, 0, 0)
>AT1G53210:(0, 0, 0)
>AT1G53730:(0, 0, 0)
>AT1G58080:(0, 0, 0)
>AT1G63770:(0, 0, 0)
>AT1G68720:(0, 0, 0)
>AT1G69270:(0, 0, 0)
>AT1G73320:(0, 0, 0)
>AT1G77300:(0, 0, 0)
>AT1G79050:(0, 0, 0)
>AT1G79350:(0, 0, 0)
>AT2G06990:(0, 0, 0)
>AT2G11000:(0, 0, 0)
>AT2G14880:(0, 0, 0)
>AT2G16570:(0, 0, 0)
>AT2G16800:(0, 0, 0)
>AT2G17650:(0, 0, 0)
>AT2G18900:(0, 0, 0)
>AT2G19540:(0, 0, 0)
>AT2G21270:(0, 0, 0)
>AT2G26140:(0, 0, 0)
>AT2G31740:(0, 0, 0)
>AT2G32440:(0, 0, 0)
>AT2G33310:(0, 0, 0)
>AT2G36670:(0, 0, 0)
>AT2G38010:(0, 0, 0)
>AT2G40410:(0, 0, 0)
>AT2G42520:(0, 0, 0)
>AT2G47980:(0, 0, 0)
>AT3G04610:(0, 0, 0)
>AT3G06530:(0, 0, 0)
>AT3G07300:(0, 0, 0)
>AT3G07630:(0, 0, 0)
>AT3G09840:(0, 0, 0)
>AT3G10330:(0, 0, 0)
>AT3G15850:(0, 0, 0)
>AT3G16530:(0, 0, 0)
>AT3G17800:(0, 0, 0)
>AT3G20800:(0, 0, 0)
>AT3G22070:(0, 0, 0)
>AT3G22220:(0, 0, 0)
>AT3G25800:(0, 0, 0)
>AT3G49320:(0, 0, 0)
>AT3G50420:(0, 0, 0)
>AT3G50830:(0, 0, 0)
>AT3G58610:(0, 0, 0)
>AT3G60830:(0, 0, 0)
>AT4G10090:(0, 0, 0)
>AT4G10760:(0, 0, 0)
>AT4G12750:(0, 0, 0)
>AT4G16143:(0, 0, 0)
>AT4G19710:(0, 0, 0)
>AT4G21550:(0, 0, 0)
>AT4G25620:(0, 0, 0)
>AT4G26000:(0, 0, 0)
>AT4G30150:(0, 0, 0)
>AT4G30825:(0, 0, 0)
>AT4G39370:(0, 0, 0)
>AT4G39520:(0, 0, 0)
>AT4G39850:(0, 0, 0)
>AT5G02850:(0, 0, 0)
>AT5G05670:(0, 0, 0)
>AT5G08620:(0.0, 1.0, 1.0)
>AT5G13000:(0, 0, 0)
>AT5G14590:(0, 0, 0)
>AT5G20920:(0, 0, 0)
>AT5G42220:(0, 0, 0)
>AT5G45050:(0, 0, 0)
>AT5G46510:(0, 0, 0)
>AT5G47790:(0, 0, 0)
>AT5G52880:(0, 0, 0)
>AT5G53400:(0, 0, 0)
>AT5G57140:(0, 0, 0)
>AT5G57940:(0, 0, 0)
>AT5G58270:(0, 0, 0)
>AT5G58530:(0, 0, 0)
>AT5G61910:(0, 0, 0)
>AT5G62050:(0, 0, 0)
>AT5G66100:(0, 0, 0)
>AT5G66380:(0, 0, 0)
>AT5G25900:(1.0, 0.5, 0.0)
>AT5G03280:(1.0, 0.5, 0.0)
>AT1G01160:(0, 0, 0)
>AT1G01840:(0, 0, 0)
>AT1G01860:(0, 0, 0)
>AT1G02840:(0, 0, 0)
>AT1G03740:(0, 0, 0)
>AT1G03830:(0, 0, 0)
>AT1G04030:(0, 0, 0)
>AT1G07615:(0, 0, 0)
>AT1G07970:(0, 0, 0)
>AT1G08190:(0, 0, 0)
>AT1G09100:(0, 0, 0)
>AT1G10840:(0, 0, 0)
>AT1G11380:(0, 0, 0)
>AT1G12580:(0, 0, 0)
>AT1G12930:(0, 0, 0)
>AT1G14130:(0, 0, 0)
>AT1G15720:(0, 0, 0)
>AT1G16670:(0, 0, 0)
>AT1G21660:(0, 0, 0)
>AT1G22730:(0, 0, 0)
>AT1G26170:(0, 0, 0)
>AT1G27090:(0, 0, 0)
>AT1G27630:(0, 0, 0)
>AT1G27900:(0, 0, 0)
>AT1G28100:(0, 0, 0)
>AT1G31840:(0, 0, 0)
>AT1G35340:(0, 0, 0)
>AT1G44810:(0, 0, 0)
>AT1G47230:(0, 0, 0)
>AT1G52570:(0, 0, 0)
>AT1G53350:(0, 0, 0)
>AT1G53770:(0, 0, 0)
>AT1G54080:(0, 0, 0)
>AT1G55850:(0, 0, 0)
>AT1G55970:(0, 0, 0)
>AT1G56260:(0, 0, 0)
>AT1G56310:(0, 0, 0)
>AT1G62085:(0, 0, 0)
>AT1G64230:(0, 0, 0)
>AT1G65430:(0, 0, 0)
>AT1G70610:(0, 0, 0)
>AT1G71820:(0, 0, 0)
>AT1G72830:(0, 0, 0)
>AT1G73970:(0, 0, 0)
>AT1G75420:(0, 0, 0)
>AT1G76050:(0, 0, 0)
>AT1G76510:(0, 0, 0)
>AT1G79830:(0, 0, 0)
>AT2G01740:(0, 0, 0)
>AT2G15240:(0, 0, 0)
>AT2G18750:(0, 0, 0)
>AT2G22400:(0, 0, 0)
>AT2G23090:(0, 0, 0)
>AT2G26230:(0, 0, 0)
>AT2G27460:(0, 0, 0)
>AT2G31510:(0, 0, 0)
>AT2G31970:(0, 0, 0)
>AT2G34750:(0, 0, 0)
>AT2G35330:(0, 0, 0)
>AT2G36000:(0, 0, 0)
>AT2G38960:(0, 0, 0)
>AT2G41020:(0, 0, 0)
>AT2G42070:(0, 0, 0)
>AT2G42300:(0, 0, 0)
>AT2G43420:(0, 0, 0)
>AT2G46500:(0, 0, 0)
>AT2G47310:(0, 0, 0)
>AT2G47850:(0, 0, 0)
>AT3G01130:(0, 0, 0)
>AT3G01150:(0, 0, 0)
>AT3G03090:(0, 0, 0)
>AT3G03720:(0, 0, 0)
>AT3G04710:(0, 0, 0)
>AT3G05675:(0, 0, 0)
>AT3G06400:(0, 0, 0)
>AT3G06440:(0, 0, 0)
>AT3G06710:(0, 0, 0)
>AT3G07400:(0, 0, 0)
>AT3G07520:(0, 0, 0)
>AT3G11880:(0, 0, 0)
>AT3G12820:(0, 0, 0)
>AT3G13222:(0, 0, 0)
>AT3G13460:(0, 0, 0)
>AT3G14010:(0, 0, 0)
>AT3G14100:(0, 0, 0)
>AT3G15590:(0, 0, 0)
>AT3G15610:(0, 0, 0)
>AT3G15970:(0, 0, 0)
>AT3G16090:(0, 0, 0)
>AT3G16310:(0, 0, 0)
>AT3G16640:(0, 0, 0)
>AT3G19630:(0, 0, 0)
>AT3G20070:(0, 0, 0)
>AT3G20870:(0, 0, 0)
>AT3G25120:(0, 0, 0)
>AT3G26680:(0, 0, 0)
>AT3G26744:(0, 0, 0)
>AT3G28050:(0, 0, 0)
>AT3G29170:(0, 0, 0)
>AT3G46000:(0, 0, 0)
>AT3G46220:(0, 0, 0)
>AT3G50000:(0, 0, 0)
>AT3G53780:(0, 0, 0)
>AT3G54360:(0, 0, 0)
>AT3G54670:(0, 0, 0)
>AT3G54840:(0, 0, 0)
>AT3G55830:(0, 0, 0)
>AT3G56830:(0, 0, 0)
>AT3G56850:(0, 0, 0)
>AT3G60600:(0, 0, 0)
>AT3G61180:(0, 0, 0)
>AT3G61830:(0, 0, 0)
>AT3G62290:(0, 0, 0)
>AT3G62330:(0, 0, 0)
>AT3G62560:(0, 0, 0)
>AT3G63150:(0, 0, 0)
>AT4G00830:(0, 0, 0)
>AT4G01960:(0, 0, 0)
>AT4G02020:(0, 0, 0)
>AT4G04860:(0, 0, 0)
>AT4G09620:(0, 0, 0)
>AT4G11240:(0, 0, 0)
>AT4G11970:(0, 0, 0)
>AT4G14340:(0, 0, 0)
>AT4G14510:(0, 0, 0)
>AT4G14900:(0, 0, 0)
>AT4G17370:(0, 0, 0)
>AT4G17510:(0, 0, 0)
>AT4G20460:(0, 0, 0)
>AT4G21790:(0, 0, 0)
>AT4G22260:(0, 0, 0)
>AT4G24520:(0, 0, 0)
>AT4G25770:(0, 0, 0)
