ID_REF,Label,Nb_Anchor_Neighbors,Nb_Edges,Nb_Positives,Nb_Negatives,Pearson_Mean,Pearson_Std,Pearson_Max,Pearson_Min
AT1G06515,Candidate,"[65, 49]",114,63,51,0.5472056117457489,0.2580992223451275,0.9266699057726184,0.014873424725183765
AT1G06520,Candidate,"[65, 49]",114,59,55,0.24233323516029973,0.18216622923064518,0.7623518978397851,0.003602221828504881
AT1G06530,Candidate,"[65, 49]",114,77,37,0.40944327652914037,0.23745000693141136,0.8590887169700293,0.005457088993394684
AT1G06550,Candidate,"[65, 49]",114,60,54,0.47978387388717547,0.24792316153487118,0.9205841869304997,0.004647160602022542
AT1G06560,Candidate,"[65, 49]",114,69,45,0.5383551207071736,0.2876960081324161,0.969436538777026,0.0005413821079976869
AT1G06570,Candidate,"[65, 49]",114,61,53,0.5264743861637942,0.2660314184697905,0.9782512631284287,0.00891779632398127
AT1G06580,Candidate,"[65, 49]",114,88,26,0.40391773128976455,0.21796157866270907,0.8400389240635265,0.01963304987024782
AT1G06590,Candidate,"[65, 49]",114,81,33,0.4939883899541027,0.24857569998306953,0.8956138084624181,0.031677079068442034
AT1G06630,Candidate,"[65, 49]",114,64,50,0.4546144584666065,0.23453486815961366,0.9067117781314716,0.007890746070169055
AT1G06640,Candidate,"[65, 49]",114,90,24,0.46799190766335136,0.2528108842156748,0.9312317708673992,0.030780310783877458
AT1G06645,Candidate,"[65, 49]",114,53,61,0.5319247472635634,0.24576784673564758,0.9540759846251027,0.01738921418974223
AT1G06650,Candidate,"[65, 49]",114,58,56,0.440151064477598,0.24308644057917905,0.8956884039901133,0.0008183523613465822
AT1G06670,Candidate,"[65, 49]",114,74,40,0.523914890659643,0.2877508003056674,0.9741645385412878,0.0023775575120478214
AT1G06680,Candidate,"[65, 49]",114,69,45,0.5272415013938068,0.2625485911260076,0.89934679958458,0.02220157065950552
AT1G06690,Candidate,"[65, 49]",114,65,49,0.46763389947298417,0.2646290067922396,0.9219691022944652,0.003602131440497376
AT1G06700,Candidate,"[65, 49]",114,88,26,0.4612896252515114,0.24495203378893848,0.9726267406113523,0.005353411130568625
AT1G06710,Candidate,"[65, 49]",114,80,34,0.4506336640452431,0.2540901933377517,0.8810516125814903,0.005151130952331176
AT1G06720,Candidate,"[65, 49]",114,84,30,0.47760741858999195,0.26146160845756294,0.9468886445023201,0.010862528033963344
AT1G06730,Candidate,"[65, 49]",114,66,48,0.44325537863736847,0.2531716097507111,0.9637442642425164,0.0046604484165675515
AT1G06760,Candidate,"[65, 49]",114,57,57,0.3820502032355436,0.21369585551019907,0.7749465608392117,0.0018527700659816976
AT1G06770,Candidate,"[65, 49]",114,85,29,0.46363046121037854,0.2561554671246665,0.8757307720213042,0.002503018094090892
AT1G06780,Candidate,"[65, 49]",114,98,16,0.305712565237387,0.2025819929657919,0.7742649143872012,0.0037780447746573846
AT1G06790,Candidate,"[65, 49]",114,62,52,0.5803096109290272,0.2723451029048922,0.9871242339424248,0.008599629586739243
AT1G06800,Candidate,"[65, 49]",114,92,22,0.355089229269995,0.21110756335975206,0.7898802764196596,0.006700744335590882
AT1G06820,Candidate,"[65, 49]",114,66,48,0.5612265092519716,0.2670914983483424,0.9556531761554935,0.009875636731695638
AT1G06840,Candidate,"[65, 49]",114,86,28,0.34829183455664914,0.2271790677135181,0.836590535213136,0.004195071504085232
AT1G06850,Candidate,"[65, 49]",114,72,42,0.4704675034107852,0.2670929546511696,0.9319825051439793,0.0018959959352535935
AT1G06870,Candidate,"[65, 49]",114,67,47,0.3557373812486903,0.22168843723709716,0.8596529856081324,0.0053546583879750306
AT1G06890,Candidate,"[65, 49]",114,44,70,0.4132376805269904,0.22708617143251777,0.9477003685809304,0.0011047328404613437
AT1G06900,Candidate,"[65, 49]",114,69,45,0.5358953315717884,0.30164982826658915,0.9634889190825052,0.006106080403915131
AT1G06910,Candidate,"[65, 49]",114,87,27,0.4767944697391108,0.2567351084921124,0.9537916248133093,0.01835022282430158
AT1G06950,Candidate,"[65, 49]",114,66,48,0.555761900225171,0.2797965880286531,0.9786718211888609,0.001146632038662462
AT1G06960,Candidate,"[65, 49]",114,69,45,0.5353721880882899,0.28994500944324825,0.9667618397758427,0.01668351150532599
AT1G07000,Candidate,"[65, 49]",114,69,45,0.2532915645396781,0.19371317956298637,0.771638907562858,6.88108754838984e-05
AT1G07010,Candidate,"[65, 49]",114,66,48,0.35192530109206965,0.22101542925573897,0.842894132487193,0.0014238503355781397
AT1G07020,Candidate,"[65, 49]",114,65,49,0.5616971289754077,0.2816494906643886,0.9656464726886956,0.005415091750365604
AT1G07030,Candidate,"[65, 49]",114,74,40,0.39852138700381584,0.23392251187649793,0.8766520737174673,0.005493160422179024
AT1G07040,Candidate,"[65, 49]",114,65,49,0.47409109243641456,0.2526853239478684,0.9537061207861152,0.0031854093205076384
AT1G07070,Candidate,"[65, 49]",114,63,51,0.5768194230714555,0.2853530157177069,0.9915452616463513,0.003994457089477177
AT1G07080,Candidate,"[65, 49]",114,90,24,0.424557454769195,0.25615263184612475,0.9189629389576697,0.011293129037418937
AT1G07090,Candidate,"[65, 49]",114,90,24,0.45186199532105553,0.22369638026198851,0.857714121285213,0.008285964405821878
AT1G07110,Candidate,"[65, 49]",114,77,37,0.5278175085986208,0.296725222375494,0.9765863665988156,4.902526284686964e-05
AT1G07130,Candidate,"[65, 49]",114,78,36,0.40463583121966756,0.26295374609283045,0.9494351511542239,0.00014670253471665718
AT1G07135,Candidate,"[65, 49]",114,58,56,0.4399658924880352,0.24224864532617962,0.9005764832070816,0.008899149541895083
AT1G07140,Candidate,"[65, 49]",114,63,51,0.5067356325134267,0.2501743522685662,0.9349595114236886,0.002744217090732327
AT1G07150,Candidate,"[65, 49]",114,55,59,0.5491270773524286,0.24720882537487288,0.9710583142326173,0.05253346817156903
AT1G07160,Candidate,"[65, 49]",114,48,66,0.49436201196658575,0.24610726530654814,0.8942503651464263,0.002153586742888502
AT1G07170,Candidate,"[65, 49]",114,91,23,0.3024868477106656,0.18791227483824344,0.8196925068279683,0.003552263914458118
AT1G07180,Candidate,"[65, 49]",114,66,48,0.45183439456634206,0.25800202425302876,0.9674896329859286,0.006292837930691795
AT1G07200,Candidate,"[65, 49]",114,92,22,0.4671939613896487,0.24929997894921843,0.9101413388469012,0.01198728071390985
AT1G07210,Candidate,"[65, 49]",114,64,50,0.5752151381822677,0.27250403847689125,0.9722825260205133,0.01735538496290633
AT1G07220,Candidate,"[65, 49]",114,73,41,0.5070328410592324,0.27921053607310975,0.9356376225985535,0.013715185552776512
AT1G07230,Candidate,"[65, 49]",114,94,20,0.4416745185330311,0.255241396844465,0.9725971281502377,0.0006896473744752749
AT1G07240,Candidate,"[65, 49]",114,91,23,0.457640728062763,0.23368903009858194,0.9336378857628445,0.000931024308366283
AT1G07250,Candidate,"[65, 49]",114,87,27,0.3394278306513152,0.21667647280091512,0.86627774647257,0.0024840093362490778
AT1G07260,Candidate,"[65, 49]",114,66,48,0.5701701419497157,0.292808896690325,0.9716969896419728,0.010213177470186659
AT1G07280,Candidate,"[65, 49]",114,68,46,0.5405001292935286,0.2935134509361962,0.9498109964993059,4.863919801606367e-05
AT1G07290,Candidate,"[65, 49]",114,60,54,0.4679042770331295,0.24549257751408088,0.9022600130434479,0.0371497810305088
AT1G07300,Candidate,"[65, 49]",114,83,31,0.41030042261579724,0.26129986944976824,0.9354558253342076,0.004742913828635738
AT1G07310,Candidate,"[65, 49]",114,59,55,0.5401329413543613,0.24544931768460995,0.95175197384691,0.007507830207350443
AT1G07320,Candidate,"[65, 49]",114,65,49,0.5466506073782197,0.2662794416335181,0.9546336327491414,0.01604766443015366
AT1G07350,Candidate,"[65, 49]",114,56,58,0.4443868565542493,0.2507664481638779,0.9455134322278445,0.006918798654322626
AT1G07360,Candidate,"[65, 49]",114,72,42,0.2543125567289388,0.19823222377515473,0.8347681364875603,0.003576153661997492
AT1G07370,Candidate,"[65, 49]",114,68,46,0.5253774702505729,0.264732713808909,0.9517928465687653,0.0004884476253659684
AT1G07380,Candidate,"[65, 49]",114,81,33,0.5062156227792203,0.28145359438567685,0.9380467580051085,0.013731050732597372
AT1G07390,Candidate,"[65, 49]",114,83,31,0.4196967765367756,0.22543712463250806,0.8545134340556839,0.008691511025742204
AT1G07400,Candidate,"[65, 49]",114,53,61,0.5376836973254875,0.24604370693141375,0.9495038261069226,0.0011444681507823263
AT1G07410,Candidate,"[65, 49]",114,57,57,0.24625559681143508,0.17512014863206446,0.8429090653276018,0.0018119505557826349
AT1G07420,Candidate,"[65, 49]",114,67,47,0.39615194855875197,0.2191100578338712,0.8258843925893431,0.018940377691807214
AT1G07430,Candidate,"[65, 49]",114,91,23,0.39578628579187125,0.2633188221623756,0.9481612321079953,0.002300656528091712
AT1G07440,Candidate,"[65, 49]",114,62,52,0.5172631491461805,0.24975735053693626,0.9571337139825526,0.007982996779138172
AT1G07470,Candidate,"[65, 49]",114,71,43,0.37847425864226003,0.22786315332875262,0.9432138036448477,0.0074326573037095025
