ID_REF	#SpNeighbors	Score	#Cliques	#MaximalClique	MinDistance	AvgDistance	MaxDistance	Specific Genes
AT1G43620	16	19	9	4	0.03032984884789127	0.05211071819974944	0.06550917593040906	AT1G09570,AT1G31930,AT1G54160,AT1G55870,AT2G26300,AT2G29090,AT2G30250,AT3G05120,AT3G47620,AT3G59220,AT5G03280,AT5G05700,AT5G13530,AT5G40280,AT5G51810,AT5G57050
AT5G67330	16	19	9	4	0.030416679943674252	0.051508832762571184	0.06468894956945345	AT1G09570,AT1G22770,AT1G31930,AT1G69260,AT1G72770,AT2G23460,AT2G25490,AT2G26300,AT2G31660,AT2G41430,AT3G11240,AT3G11410,AT3G59220,AT4G18130,AT5G13530,AT5G25350
AT3G20620	16	19	9	4	0.030873614429485576	0.05166550193239031	0.06715800951034132	AT1G15550,AT1G31930,AT1G55870,AT2G26300,AT2G29090,AT2G31660,AT3G11410,AT3G47620,AT3G54810,AT4G25420,AT4G34390,AT5G03280,AT5G05700,AT5G13530,AT5G40280,AT5G48870
AT1G68000	16	19	9	4	0.030947643003446542	0.04862936999018176	0.06657049318729528	AT1G09570,AT1G13740,AT1G22770,AT1G30040,AT1G72770,AT2G21660,AT2G26300,AT2G38050,AT3G05120,AT3G59220,AT3G63010,AT4G18130,AT4G25420,AT5G03280,AT5G25350,AT5G51760
AT1G67140	16	19	9	4	0.03133693293681944	0.04638248437613948	0.06512144752567751	AT1G13740,AT1G80340,AT2G23460,AT2G41430,AT3G47620,AT3G51920,AT3G54810,AT3G59220,AT3G63010,AT5G03280,AT5G20910,AT5G44200,AT5G48870,AT5G51760,AT5G51810,AT5G57050
AT2G29580	16	19	9	4	0.03288151166135707	0.049358306415017233	0.06660263982393906	AT1G09570,AT1G15550,AT2G21660,AT2G23460,AT2G30250,AT2G31660,AT3G11410,AT4G16250,AT4G25420,AT5G13530,AT5G25350,AT5G25900,AT5G40280,AT5G44200,AT5G51760,AT5G51810
AT2G26600	16	19	9	4	0.03618553163317528	0.05047613269139573	0.0669484514614404	AT1G15550,AT1G31930,AT1G48630,AT1G72770,AT1G79460,AT2G21660,AT2G30250,AT2G41430,AT3G05120,AT3G63010,AT4G18130,AT5G03280,AT5G13530,AT5G20910,AT5G25350,AT5G40280
AT2G25580	16	19	9	4	0.038517052801439765	0.054864769763168744	0.06818230218385922	AT1G18080,AT1G22770,AT1G31930,AT1G69260,AT2G23460,AT2G31660,AT3G05120,AT3G11240,AT3G11410,AT3G51920,AT3G54810,AT4G34390,AT5G25900,AT5G40280,AT5G48870,AT5G57050
AT3G14400	16	19	8	4	0.02342051639113809	0.04802356305728465	0.06457464854155986	AT1G15550,AT1G48630,AT1G54160,AT1G79460,AT1G80340,AT2G23460,AT2G25490,AT2G26300,AT2G29090,AT2G31660,AT2G41430,AT3G05120,AT4G16250,AT5G25350,AT5G51760,AT5G51810
AT5G16050	16	19	8	4	0.026807081633099257	0.04886934519567375	0.0681693516573255	AT1G30040,AT1G31930,AT2G23460,AT2G25490,AT2G26300,AT2G29090,AT2G31660,AT2G41430,AT3G54810,AT4G16250,AT4G18130,AT5G02310,AT5G13530,AT5G25350,AT5G44200,AT5G57050
AT3G44680	16	18	9	3	0.020614969753826606	0.05067000444749068	0.06726946772607865	AT1G09570,AT1G18080,AT1G22770,AT1G30040,AT1G72770,AT2G25490,AT2G38050,AT3G11240,AT3G54810,AT4G16250,AT4G18130,AT5G25900,AT5G44200,AT5G48870,AT5G51810,AT5G57050
AT1G52380	16	18	9	3	0.02412376714354411	0.04657706443906236	0.06183488636667024	AT1G18080,AT1G31930,AT1G55870,AT2G25490,AT2G26300,AT2G30250,AT3G05120,AT3G11410,AT3G51920,AT4G25420,AT5G02310,AT5G03280,AT5G13530,AT5G25350,AT5G25900,AT5G40280
AT5G49210	16	18	9	3	0.02474455494136101	0.04412145705999909	0.06700434232243037	AT1G09570,AT1G10430,AT1G18080,AT1G22770,AT1G54160,AT1G69260,AT1G72770,AT1G80340,AT2G25490,AT2G31660,AT3G11240,AT5G02310,AT5G20910,AT5G44200,AT5G51760,AT5G51810
AT4G22760	16	18	9	3	0.026190674912703698	0.051572040060198374	0.06323140200585015	AT1G55870,AT1G69260,AT1G72770,AT1G79460,AT1G80340,AT2G23460,AT2G29090,AT2G30250,AT2G31660,AT2G38050,AT3G63010,AT5G20910,AT5G25900,AT5G51760,AT5G51810,AT5G57050
AT5G10060	16	18	9	3	0.027527401147143152	0.05040111256617451	0.06360428455591231	AT1G09570,AT1G15550,AT1G48630,AT1G55870,AT2G29090,AT2G30250,AT3G05120,AT3G11410,AT3G51920,AT3G54810,AT4G34390,AT5G03280,AT5G13530,AT5G48870,AT5G51760,AT5G57050
AT2G45710	16	18	9	3	0.030088829317342053	0.049029734921972074	0.06342938731763892	AT1G15550,AT1G18080,AT1G54160,AT1G55870,AT1G69260,AT1G72770,AT2G21660,AT2G23460,AT2G26300,AT2G30250,AT3G51920,AT3G63010,AT4G16250,AT4G18130,AT5G05700,AT5G51810
AT3G12010	16	18	9	3	0.030791039269545514	0.054026620281849576	0.06654601346495512	AT1G09570,AT1G15550,AT1G22770,AT1G72770,AT2G21660,AT2G23460,AT2G30250,AT2G38050,AT3G59220,AT3G63010,AT4G25420,AT5G02310,AT5G03280,AT5G20910,AT5G40280,AT5G51810
AT4G32130	16	18	9	3	0.03085255841750656	0.047144977509323414	0.06678289549953505	AT1G10430,AT1G13740,AT1G18080,AT1G22770,AT1G55870,AT1G69260,AT2G21660,AT3G11410,AT3G54810,AT4G16250,AT4G18130,AT5G03280,AT5G25900,AT5G40280,AT5G51760,AT5G57050
AT5G45620	16	18	9	3	0.03225544439408579	0.049099509613419995	0.06450344269219273	AT1G22770,AT1G30040,AT1G31930,AT1G72770,AT1G80340,AT2G21660,AT2G30250,AT2G38050,AT3G54810,AT3G63010,AT4G18130,AT5G02310,AT5G20910,AT5G25350,AT5G25900,AT5G51760
AT1G30210	16	18	9	3	0.03498224356102733	0.053297774407554184	0.06809338315606463	AT1G30040,AT1G48630,AT1G79460,AT1G80340,AT2G23460,AT3G54810,AT3G59220,AT3G63010,AT4G25420,AT5G13530,AT5G25350,AT5G25900,AT5G40280,AT5G48870,AT5G51760,AT5G51810
AT4G31200	16	18	9	3	0.03762710796091316	0.05159088132505647	0.06388484478504068	AT1G13740,AT1G18080,AT1G31930,AT1G55870,AT1G80340,AT2G21660,AT2G29090,AT2G41430,AT3G11240,AT3G11410,AT4G34390,AT5G02310,AT5G20910,AT5G25900,AT5G40280,AT5G51810
AT1G09800	16	18	9	3	0.04424690101623269	0.05628734530976787	0.06731578417664234	AT1G09570,AT1G31930,AT1G55870,AT1G72770,AT1G79460,AT1G80340,AT2G30250,AT3G05120,AT3G47620,AT4G25420,AT5G13530,AT5G25350,AT5G25900,AT5G40280,AT5G51810,AT5G57050
AT4G00590	16	17	8	4	0.014357185712094043	0.05082985057312662	0.06662387327189118	AT1G18080,AT1G30040,AT1G31930,AT1G69260,AT2G38050,AT2G41430,AT3G11410,AT3G54810,AT3G63010,AT4G25420,AT4G34390,AT5G20910,AT5G25350,AT5G48870,AT5G51760,AT5G51810
AT5G04830	16	17	8	4	0.025948911899692423	0.05718644915046609	0.06774348960355085	AT1G09570,AT1G10430,AT1G22770,AT2G25490,AT2G29090,AT2G41430,AT3G11240,AT3G47620,AT3G54810,AT4G16250,AT4G18130,AT4G25420,AT5G02310,AT5G05700,AT5G51760,AT5G57050
AT4G26000	16	17	8	4	0.03465176561848613	0.05191355185730952	0.06612049505070712	AT1G13740,AT1G18080,AT1G31930,AT1G55870,AT1G69260,AT1G72770,AT2G21660,AT2G23460,AT2G25490,AT3G05120,AT3G11240,AT3G11410,AT3G51920,AT3G54810,AT5G03280,AT5G25350
AT3G59430	16	17	8	4	0.03996398525918058	0.05672454443715947	0.06883754794059521	AT1G09570,AT1G10430,AT1G15550,AT1G30040,AT1G54160,AT1G80340,AT2G26300,AT2G30250,AT3G11410,AT3G47620,AT3G59220,AT3G63010,AT5G05700,AT5G20910,AT5G44200,AT5G51760
AT5G42790	16	17	7	4	0.030053345405085433	0.04821613987826674	0.06479635485246983	AT1G09570,AT1G15550,AT1G18080,AT1G22770,AT1G54160,AT2G23460,AT2G29090,AT2G38050,AT3G05120,AT4G18130,AT4G25420,AT4G34390,AT5G13530,AT5G25900,AT5G44200,AT5G48870
AT2G43090	16	16	8	3	0.01732704457767666	0.04902196918889264	0.06099172115893235	AT1G15550,AT1G30040,AT1G54160,AT1G55870,AT1G69260,AT1G72770,AT2G26300,AT2G30250,AT3G11240,AT3G47620,AT3G59220,AT5G20910,AT5G25350,AT5G25900,AT5G40280,AT5G44200
AT4G15900	16	16	8	3	0.023146632059190587	0.04565656156741041	0.06776867009162857	AT1G09570,AT1G10430,AT1G13740,AT1G18080,AT1G22770,AT1G48630,AT1G55870,AT1G69260,AT1G72770,AT2G30250,AT3G05120,AT3G63010,AT5G02310,AT5G20910,AT5G25900,AT5G44200
AT3G16090	16	16	8	3	0.025591401877567508	0.042807742720879914	0.06851430367351	AT1G09570,AT1G10430,AT1G30040,AT1G48630,AT2G38050,AT2G41430,AT3G11240,AT3G51920,AT3G54810,AT3G59220,AT4G18130,AT5G05700,AT5G20910,AT5G40280,AT5G48870,AT5G57050
AT2G46180	16	16	8	3	0.026321960562138605	0.04710455144499314	0.06858033103251787	AT1G09570,AT1G10430,AT1G15550,AT1G31930,AT1G48630,AT1G54160,AT1G69260,AT2G25490,AT2G41430,AT3G51920,AT3G54810,AT4G18130,AT4G25420,AT5G20910,AT5G25900,AT5G48870
AT4G01990	16	16	8	3	0.026766910062519182	0.05305106217328527	0.06597571728039804	AT1G13740,AT1G15550,AT1G18080,AT1G22770,AT1G55870,AT1G72770,AT1G80340,AT2G25490,AT3G05120,AT3G11410,AT3G51920,AT4G25420,AT5G13530,AT5G44200,AT5G48870,AT5G51810
AT1G50450	16	16	8	3	0.02792857117063468	0.051194524513252876	0.06620535527315331	AT1G30040,AT1G31930,AT1G69260,AT1G72770,AT1G79460,AT2G23460,AT2G25490,AT2G26300,AT3G05120,AT3G54810,AT3G59220,AT4G25420,AT5G13530,AT5G25350,AT5G25900,AT5G51760
AT4G20400	16	16	8	3	0.02824810258216967	0.053576042465344025	0.06678217073773575	AT1G09570,AT1G10430,AT1G18080,AT1G22770,AT1G54160,AT2G29090,AT3G54810,AT4G16250,AT4G18130,AT4G34390,AT5G02310,AT5G03280,AT5G05700,AT5G40280,AT5G48870,AT5G51760
AT3G06710	16	16	8	3	0.028998112994310512	0.05285235981652659	0.06789379863484497	AT1G09570,AT1G13740,AT1G22770,AT1G30040,AT1G69260,AT1G80340,AT2G23460,AT3G11240,AT4G25420,AT5G05700,AT5G13530,AT5G20910,AT5G25900,AT5G44200,AT5G51810,AT5G57050
AT1G52260	16	16	8	3	0.031118695465735945	0.053020869721617264	0.06797110362562025	AT1G15550,AT1G18080,AT1G30040,AT1G31930,AT1G54160,AT1G72770,AT2G29090,AT2G30250,AT2G31660,AT2G38050,AT3G05120,AT4G18130,AT5G03280,AT5G25900,AT5G40280,AT5G51810
AT3G42170	16	16	8	3	0.03124596183206556	0.049944922406757006	0.06764204508702733	AT1G30040,AT1G31930,AT1G48630,AT1G55870,AT1G80340,AT2G29090,AT3G05120,AT3G51920,AT4G25420,AT4G34390,AT5G02310,AT5G03280,AT5G05700,AT5G20910,AT5G25350,AT5G57050
AT2G25070	16	16	8	3	0.03381995327366395	0.05283694870308442	0.06855616731800271	AT1G09570,AT1G22770,AT1G30040,AT1G31930,AT1G48630,AT1G54160,AT1G69260,AT1G72770,AT2G26300,AT2G31660,AT4G16250,AT4G25420,AT5G03280,AT5G13530,AT5G25900,AT5G57050
AT3G54360	16	16	8	3	0.03395725164913729	0.052079374725318255	0.06711713955987082	AT1G09570,AT1G30040,AT1G48630,AT1G55870,AT1G69260,AT1G79460,AT2G30250,AT2G31660,AT2G38050,AT3G11240,AT3G11410,AT4G16250,AT4G18130,AT5G03280,AT5G20910,AT5G57050
AT5G01010	16	16	8	3	0.039736948305271275	0.05326676925183287	0.06699066616197553	AT1G15550,AT1G18080,AT1G22770,AT1G54160,AT1G69260,AT1G79460,AT2G31660,AT3G11410,AT4G16250,AT4G25420,AT5G05700,AT5G25900,AT5G40280,AT5G44200,AT5G51810,AT5G57050
AT5G40250	16	16	8	3	0.040891867629175294	0.05345484790723548	0.06806135899130672	AT1G18080,AT1G22770,AT1G48630,AT2G21660,AT2G25490,AT2G29090,AT2G38050,AT3G05120,AT3G59220,AT3G63010,AT5G03280,AT5G05700,AT5G20910,AT5G25350,AT5G44200,AT5G51810
AT5G55640	16	16	8	3	0.04249546669303395	0.05742649865891117	0.06821420956063173	AT1G15550,AT1G31930,AT1G54160,AT1G69260,AT2G26300,AT2G29090,AT2G30250,AT2G31660,AT3G11410,AT3G59220,AT4G18130,AT4G34390,AT5G03280,AT5G05700,AT5G48870,AT5G51760
AT2G26590	16	15	7	4	0.0330254649318901	0.05276607462762982	0.06741065573049353	AT1G15550,AT1G48630,AT1G69260,AT1G80340,AT2G21660,AT2G23460,AT2G29090,AT2G31660,AT2G38050,AT3G05120,AT3G63010,AT4G16250,AT5G03280,AT5G25350,AT5G44200,AT5G57050
AT3G52120	16	15	7	4	0.03341278944235785	0.04950456180136836	0.06813994935105444	AT1G09570,AT1G13740,AT1G69260,AT1G72770,AT2G23460,AT2G29090,AT2G30250,AT3G11240,AT3G54810,AT4G16250,AT4G25420,AT5G02310,AT5G13530,AT5G25350,AT5G40280,AT5G57050
AT1G09760	16	15	7	4	0.03507545194146573	0.05421504921004266	0.06644968806813945	AT1G10430,AT1G15550,AT1G18080,AT1G48630,AT1G69260,AT1G72770,AT2G21660,AT2G25490,AT2G26300,AT2G30250,AT2G31660,AT3G54810,AT3G63010,AT4G18130,AT4G34390,AT5G57050
AT3G04500	16	15	7	4	0.04345494999564906	0.059728080860782316	0.06846365657334948	AT1G10430,AT1G30040,AT1G48630,AT2G29090,AT2G30250,AT2G31660,AT3G11410,AT3G51920,AT3G54810,AT4G34390,AT5G20910,AT5G25350,AT5G44200,AT5G48870,AT5G51760,AT5G57050
AT1G66740	16	14	7	3	0.024084447204506455	0.04863037269287964	0.06491916268391926	AT1G15550,AT1G22770,AT1G31930,AT1G48630,AT1G69260,AT1G80340,AT2G30250,AT2G31660,AT2G38050,AT3G63010,AT4G16250,AT4G18130,AT5G03280,AT5G20910,AT5G44200,AT5G57050
AT5G08710	16	14	7	3	0.026041324717481766	0.05097616097035904	0.06526399626680807	AT1G13740,AT1G15550,AT1G18080,AT1G31930,AT1G54160,AT1G69260,AT1G79460,AT2G29090,AT2G41430,AT3G11410,AT4G18130,AT4G34390,AT5G25900,AT5G40280,AT5G44200,AT5G48870
AT4G14220	16	14	7	3	0.026605820751852895	0.046369694936479466	0.06287152487184147	AT1G10430,AT1G15550,AT1G30040,AT2G30250,AT3G05120,AT3G11410,AT3G47620,AT3G54810,AT3G59220,AT4G18130,AT4G34390,AT5G13530,AT5G20910,AT5G25350,AT5G25900,AT5G48870
AT1G04690	16	14	7	3	0.02713346316797984	0.04798002386755536	0.06752517042272523	AT1G15550,AT1G18080,AT1G30040,AT1G48630,AT1G54160,AT1G79460,AT2G38050,AT3G47620,AT3G59220,AT4G16250,AT5G05700,AT5G13530,AT5G44200,AT5G48870,AT5G51810,AT5G57050
AT3G57390	16	14	7	3	0.028251254675490424	0.05071617188325557	0.06790636996072799	AT1G18080,AT1G69260,AT1G80340,AT2G25490,AT2G30250,AT2G31660,AT2G38050,AT3G05120,AT3G11240,AT3G11410,AT3G51920,AT4G18130,AT5G03280,AT5G05700,AT5G13530,AT5G25900
AT1G10240	16	14	7	3	0.028496869529613136	0.05052015296954647	0.06788957132226414	AT1G10430,AT1G15550,AT1G22770,AT1G72770,AT2G25490,AT2G29090,AT2G41430,AT3G11240,AT3G63010,AT4G18130,AT5G05700,AT5G13530,AT5G40280,AT5G48870,AT5G51760,AT5G51810
AT5G61500	16	14	7	3	0.02979750944133319	0.0531189466045091	0.06916738863942362	AT1G09570,AT1G15550,AT1G69260,AT1G79460,AT2G21660,AT2G26300,AT2G30250,AT3G47620,AT3G54810,AT3G59220,AT4G16250,AT4G34390,AT5G25900,AT5G44200,AT5G51810,AT5G57050
AT2G35360	16	14	7	3	0.030627845903410677	0.055229126523034806	0.06802108340225023	AT1G10430,AT1G22770,AT1G54160,AT1G55870,AT2G21660,AT2G29090,AT2G41430,AT3G51920,AT4G18130,AT4G25420,AT5G20910,AT5G25900,AT5G40280,AT5G44200,AT5G51810,AT5G57050
AT5G06265	16	14	7	3	0.03165357448281678	0.05321259167850921	0.06742523153318092	AT1G09570,AT1G15550,AT1G18080,AT1G22770,AT1G69260,AT2G30250,AT3G05120,AT3G11240,AT3G47620,AT3G51920,AT3G63010,AT4G16250,AT4G34390,AT5G20910,AT5G25900,AT5G44200
AT5G07940	16	14	7	3	0.03181989222942873	0.047992791437243186	0.06304426885810856	AT1G09570,AT1G13740,AT1G48630,AT1G55870,AT2G21660,AT2G25490,AT2G38050,AT3G11240,AT3G11410,AT4G16250,AT4G18130,AT4G34390,AT5G05700,AT5G40280,AT5G48870,AT5G51810
AT1G66410	16	14	7	3	0.03189052915480708	0.052647559290118696	0.06456142417352671	AT1G13740,AT1G18080,AT1G22770,AT1G48630,AT1G80340,AT2G38050,AT3G11410,AT3G54810,AT4G16250,AT4G18130,AT4G34390,AT5G03280,AT5G05700,AT5G44200,AT5G51810,AT5G57050
AT3G50860	16	14	7	3	0.032433669259867015	0.04969848904970841	0.06719791339550121	AT1G13740,AT1G15550,AT1G54160,AT1G69260,AT1G72770,AT1G79460,AT1G80340,AT2G21660,AT2G23460,AT2G26300,AT2G29090,AT3G05120,AT4G16250,AT5G02310,AT5G03280,AT5G25350
AT5G46920	16	14	7	3	0.03309611846095488	0.05706137445711337	0.06849789099868787	AT1G13740,AT1G15550,AT1G31930,AT1G48630,AT1G55870,AT1G69260,AT1G80340,AT2G26300,AT3G47620,AT3G51920,AT4G16250,AT5G20910,AT5G25350,AT5G40280,AT5G51760,AT5G51810
AT2G40410	16	14	7	3	0.03412880810550265	0.050390683990806956	0.06361040332799345	AT1G09570,AT1G15550,AT1G48630,AT1G55870,AT1G72770,AT1G79460,AT1G80340,AT2G25490,AT2G26300,AT3G05120,AT3G47620,AT4G16250,AT5G20910,AT5G25900,AT5G44200,AT5G51810
AT1G74240	16	14	7	3	0.03506510554463656	0.05931117330882454	0.06727092266749343	AT1G15550,AT1G30040,AT1G31930,AT1G55870,AT1G72770,AT2G23460,AT2G41430,AT3G11240,AT3G59220,AT3G63010,AT4G16250,AT4G25420,AT4G34390,AT5G02310,AT5G51760,AT5G57050
AT1G60900	16	14	7	3	0.03534455696941913	0.053477856154878434	0.06660257778659309	AT1G18080,AT1G30040,AT1G31930,AT1G48630,AT1G54160,AT2G21660,AT2G25490,AT2G31660,AT3G47620,AT4G16250,AT5G03280,AT5G05700,AT5G20910,AT5G40280,AT5G51760,AT5G51810
AT5G64920	16	14	7	3	0.03632962053896456	0.054976628087790094	0.06756182538564008	AT1G13740,AT1G15550,AT1G22770,AT1G80340,AT2G25490,AT2G30250,AT2G38050,AT3G51920,AT3G54810,AT4G25420,AT5G02310,AT5G13530,AT5G25350,AT5G44200,AT5G51760,AT5G57050
AT4G23430	16	14	7	3	0.03716317979273159	0.05170118440675527	0.06280917475088453	AT1G15550,AT1G18080,AT1G22770,AT1G31930,AT1G54160,AT2G25490,AT2G26300,AT3G05120,AT3G47620,AT3G59220,AT3G63010,AT4G16250,AT5G25900,AT5G48870,AT5G51760,AT5G51810
AT2G45330	16	14	7	3	0.03789329105991895	0.05040545879602918	0.0636626966697601	AT1G22770,AT1G31930,AT1G55870,AT1G69260,AT3G05120,AT3G47620,AT3G54810,AT3G63010,AT4G16250,AT4G34390,AT5G02310,AT5G03280,AT5G13530,AT5G25350,AT5G25900,AT5G51760
AT3G61370	16	14	7	3	0.04198315815386114	0.05434282961598627	0.06726821008524003	AT1G13740,AT1G30040,AT1G55870,AT2G25490,AT2G29090,AT2G30250,AT2G41430,AT3G59220,AT3G63010,AT4G18130,AT5G03280,AT5G05700,AT5G40280,AT5G44200,AT5G51760,AT5G51810
AT5G37510	16	14	7	3	0.0436206975766398	0.053186811616763134	0.06742385540106569	AT1G09570,AT1G13740,AT1G18080,AT1G30040,AT1G54160,AT1G69260,AT1G79460,AT1G80340,AT2G25490,AT2G29090,AT2G38050,AT2G41430,AT3G11410,AT3G47620,AT3G51920,AT3G54810
AT5G37380	16	13	6	4	0.018680466194602747	0.0486885548704659	0.06588180675169843	AT1G09570,AT1G18080,AT1G30040,AT1G31930,AT1G69260,AT1G80340,AT2G25490,AT2G26300,AT2G29090,AT2G30250,AT2G38050,AT3G05120,AT3G11410,AT5G02310,AT5G05700,AT5G57050
AT5G11760	16	13	6	4	0.030787934021292845	0.05172817474675831	0.06643013527224911	AT1G09570,AT1G10430,AT1G30040,AT1G79460,AT2G29090,AT2G30250,AT3G11240,AT3G47620,AT3G54810,AT3G59220,AT4G16250,AT4G18130,AT4G25420,AT5G02310,AT5G05700,AT5G13530
AT5G28350	16	13	6	4	0.03958621629149601	0.05190354167086258	0.06669399864868514	AT1G09570,AT1G15550,AT1G22770,AT1G30040,AT1G31930,AT1G80340,AT2G30250,AT2G38050,AT3G05120,AT3G11240,AT3G47620,AT3G59220,AT4G18130,AT5G13530,AT5G51810,AT5G57050
AT3G17090	16	12	6	3	0.0	0.0489592129725345	0.06846347936884414	AT1G13740,AT1G18080,AT1G48630,AT2G21660,AT2G26300,AT2G29090,AT3G05120,AT3G11240,AT3G11410,AT3G51920,AT3G63010,AT4G16250,AT4G34390,AT5G05700,AT5G48870,AT5G51760
AT5G27540	16	12	6	3	0.02304987836749289	0.04693814183495602	0.06757280583788447	AT1G09570,AT1G15550,AT1G30040,AT1G48630,AT1G54160,AT1G55870,AT1G69260,AT2G29090,AT2G30250,AT2G31660,AT3G05120,AT5G03280,AT5G20910,AT5G25900,AT5G48870,AT5G51810
AT2G40920	16	12	6	3	0.025199436726699654	0.052360154157091665	0.06714281346448317	AT1G15550,AT1G18080,AT1G30040,AT1G31930,AT1G48630,AT1G54160,AT1G55870,AT1G79460,AT2G21660,AT2G38050,AT3G05120,AT3G11410,AT3G47620,AT3G59220,AT4G16250,AT5G03280
AT3G18860	16	12	6	3	0.026587047626724005	0.046629151830514894	0.06817924528140479	AT1G13740,AT1G15550,AT1G48630,AT1G69260,AT1G72770,AT1G79460,AT2G38050,AT3G51920,AT4G25420,AT4G34390,AT5G03280,AT5G05700,AT5G13530,AT5G40280,AT5G48870,AT5G57050
AT3G19770	16	12	6	3	0.029914779839306203	0.05167837581216753	0.06642435587615139	AT1G09570,AT1G13740,AT1G18080,AT1G30040,AT1G31930,AT1G72770,AT1G79460,AT2G21660,AT2G41430,AT3G11410,AT3G47620,AT4G18130,AT5G25900,AT5G48870,AT5G51760,AT5G51810
AT1G13320	16	12	6	3	0.030297632533627473	0.05310039154815343	0.06825752322553076	AT1G09570,AT1G22770,AT1G31930,AT1G54160,AT1G55870,AT1G72770,AT1G80340,AT2G25490,AT3G59220,AT4G16250,AT4G25420,AT5G02310,AT5G25350,AT5G25900,AT5G51760,AT5G51810
AT5G01270	16	12	6	3	0.031013489316346756	0.05486581593017772	0.06850950880310307	AT1G48630,AT1G54160,AT1G55870,AT1G72770,AT1G80340,AT2G21660,AT2G30250,AT2G31660,AT3G11240,AT3G47620,AT3G51920,AT3G63010,AT5G05700,AT5G13530,AT5G20910,AT5G51810
AT5G23710	16	12	6	3	0.03315710105645116	0.0554754618910089	0.0671123112901887	AT1G22770,AT1G30040,AT1G48630,AT1G54160,AT1G55870,AT1G69260,AT1G79460,AT2G21660,AT2G26300,AT4G16250,AT4G25420,AT4G34390,AT5G05700,AT5G51760,AT5G51810,AT5G57050
AT5G14950	16	12	6	3	0.03382200426404398	0.05499865418222844	0.06640078619948045	AT1G15550,AT1G18080,AT1G22770,AT1G48630,AT1G55870,AT1G72770,AT2G21660,AT2G26300,AT2G30250,AT3G05120,AT4G34390,AT5G13530,AT5G40280,AT5G44200,AT5G51760,AT5G57050
AT4G20480	16	12	6	3	0.03455481954346238	0.05667200850841867	0.06866770617837152	AT1G18080,AT1G48630,AT1G55870,AT1G69260,AT1G72770,AT1G80340,AT2G23460,AT2G29090,AT3G47620,AT3G63010,AT4G16250,AT5G03280,AT5G05700,AT5G20910,AT5G44200,AT5G51810
AT3G17330	16	12	6	3	0.03501914596807829	0.05212184261885247	0.0670462249158777	AT1G15550,AT1G30040,AT1G69260,AT1G79460,AT1G80340,AT2G30250,AT2G31660,AT3G11410,AT3G63010,AT4G25420,AT4G34390,AT5G02310,AT5G20910,AT5G25350,AT5G51760,AT5G57050
AT2G33390	16	12	6	3	0.03642642016168818	0.05531913794175572	0.06664687927659037	AT1G30040,AT1G48630,AT1G55870,AT1G69260,AT2G21660,AT2G38050,AT2G41430,AT3G11240,AT3G63010,AT4G16250,AT4G25420,AT5G05700,AT5G13530,AT5G51760,AT5G51810,AT5G57050
AT5G64160	16	12	6	3	0.046960740337759065	0.05671037860629337	0.06765098834901344	AT1G09570,AT1G48630,AT1G54160,AT1G55870,AT1G69260,AT2G21660,AT2G25490,AT2G31660,AT3G47620,AT4G18130,AT4G34390,AT5G05700,AT5G20910,AT5G25900,AT5G51760,AT5G51810
AT3G62330	16	11	5	4	0.029185805012790073	0.04872158688410402	0.0662193559041038	AT1G15550,AT1G18080,AT1G22770,AT1G30040,AT1G48630,AT1G69260,AT1G72770,AT1G79460,AT2G30250,AT2G41430,AT3G05120,AT3G11240,AT4G16250,AT4G25420,AT5G02310,AT5G25350
AT2G35490	16	10	5	3	0.019553566760948018	0.04816170553288864	0.06596968970496546	AT1G09570,AT1G13740,AT1G15550,AT1G18080,AT1G69260,AT2G29090,AT2G41430,AT3G11410,AT3G63010,AT4G16250,AT4G25420,AT5G03280,AT5G40280,AT5G48870,AT5G51810,AT5G57050
AT1G18070	16	10	5	3	0.024444067613078834	0.04806122773524369	0.06403940780223909	AT1G13740,AT1G22770,AT1G31930,AT1G48630,AT1G80340,AT2G25490,AT2G29090,AT2G31660,AT3G59220,AT4G18130,AT5G13530,AT5G25350,AT5G25900,AT5G48870,AT5G51760,AT5G57050
AT4G22720	16	10	5	3	0.02507434218696524	0.0547626883542135	0.06826219814145332	AT1G18080,AT1G22770,AT1G69260,AT1G72770,AT1G80340,AT2G26300,AT2G30250,AT2G41430,AT3G05120,AT3G11410,AT3G51920,AT3G63010,AT5G13530,AT5G25350,AT5G25900,AT5G51810
AT4G17510	16	10	5	3	0.025507609938159634	0.04904399521580103	0.06619835203563286	AT1G15550,AT1G18080,AT1G22770,AT1G72770,AT2G21660,AT2G25490,AT2G41430,AT3G54810,AT3G59220,AT3G63010,AT4G16250,AT5G05700,AT5G20910,AT5G25900,AT5G44200,AT5G51760
AT2G24990	16	10	5	3	0.029259441339098885	0.050260700223333045	0.06793141274983706	AT1G09570,AT1G15550,AT1G80340,AT2G21660,AT3G05120,AT3G11410,AT3G51920,AT3G54810,AT3G59220,AT3G63010,AT4G18130,AT4G34390,AT5G13530,AT5G44200,AT5G48870,AT5G51810
AT3G02720	16	10	5	3	0.03166174379263281	0.05322255318281801	0.06704121404417589	AT1G15550,AT1G22770,AT1G48630,AT1G80340,AT2G21660,AT2G26300,AT3G54810,AT4G25420,AT4G34390,AT5G02310,AT5G05700,AT5G13530,AT5G20910,AT5G44200,AT5G48870,AT5G51760
