ID_REF	#SpNeighbors	Score	#Cliques	#MaximalClique	MinDistance	AvgDistance	MaxDistance	Specific Genes
AT5G48040	24	27	13	4	0.033998130687264816	0.05279637075221765	0.06804770193206372	AT1G01060,AT1G03790,AT1G15100,AT1G16540,AT1G31970,AT1G66350,AT1G78390,AT2G01570,AT2G01830,AT2G26040,AT2G40330,AT2G44950,AT2G46830,AT3G24650,AT3G50500,AT4G09570,AT4G11110,AT4G26070,AT5G08620,AT5G20960,AT5G37260,AT5G46790,AT5G57390,AT5G63320
AT4G27745	24	27	13	4	0.034380751230881086	0.050411221000468964	0.06662604442609903	AT1G16540,AT1G27320,AT1G31970,AT1G66350,AT2G01570,AT2G04240,AT2G20180,AT2G26040,AT2G27300,AT2G32460,AT2G38310,AT2G40220,AT2G44950,AT3G24220,AT3G24650,AT3G51770,AT3G62090,AT4G01026,AT4G11110,AT4G26070,AT5G05440,AT5G17490,AT5G52570,AT5G60410
AT5G14280	24	27	13	4	0.036426397351070124	0.051303328609721734	0.06770480963489152	AT1G01360,AT1G03790,AT1G14920,AT1G78390,AT2G01570,AT2G01830,AT2G04240,AT2G20180,AT2G27300,AT2G28350,AT2G36270,AT2G38310,AT2G44950,AT3G03450,AT3G24650,AT3G51770,AT3G51880,AT4G25700,AT4G33950,AT4G36930,AT5G08620,AT5G46790,AT5G52570,AT5G53160
AT4G10810	24	27	12	4	0.036597302332200564	0.05136069454573918	0.06882896596223191	AT1G03790,AT1G14920,AT1G27320,AT1G52340,AT2G04240,AT2G27300,AT2G40330,AT3G03450,AT3G04870,AT3G11540,AT3G62090,AT3G63520,AT4G01026,AT4G11110,AT4G17870,AT4G36930,AT5G05440,AT5G20960,AT5G35750,AT5G45860,AT5G46790,AT5G52570,AT5G53160,AT5G67030
AT5G16260	24	26	13	3	0.02460088118285704	0.048969131355411644	0.06806713878853674	AT1G03790,AT1G14920,AT1G16540,AT1G52340,AT1G78390,AT2G04240,AT2G20180,AT2G26040,AT2G33610,AT2G40330,AT2G43790,AT2G46830,AT3G04870,AT4G09570,AT4G33950,AT4G36930,AT5G05440,AT5G06100,AT5G17490,AT5G37260,AT5G45830,AT5G45860,AT5G52570,AT5G66880
AT1G16710	24	26	13	3	0.028124565754335466	0.04767283334737007	0.0668974727826286	AT1G01060,AT1G14920,AT1G15100,AT1G31970,AT1G52340,AT2G01570,AT2G01830,AT2G04240,AT2G27300,AT2G28350,AT2G32460,AT2G38310,AT2G44950,AT2G46830,AT3G03450,AT3G62090,AT4G01026,AT4G09570,AT4G11110,AT5G35750,AT5G53160,AT5G60410,AT5G63320,AT5G67030
AT1G14130	24	26	13	3	0.038301096326091924	0.05625710296599018	0.06806226783427392	AT1G01060,AT1G01360,AT1G14920,AT1G27320,AT1G31970,AT2G04240,AT2G20180,AT2G26040,AT2G27300,AT2G33610,AT2G44950,AT3G11540,AT3G24220,AT3G50500,AT3G51770,AT3G51880,AT4G11110,AT4G33950,AT5G17490,AT5G45830,AT5G45860,AT5G46790,AT5G53160,AT5G60410
AT5G46920	24	26	12	4	0.03324544652670245	0.05205680074216278	0.06813344154198694	AT1G03790,AT1G15100,AT1G16540,AT1G31970,AT1G66350,AT2G01570,AT2G01830,AT2G27300,AT2G38310,AT2G40220,AT2G40330,AT2G44950,AT3G50500,AT3G51770,AT3G62090,AT4G09570,AT4G26070,AT4G33950,AT5G06100,AT5G45830,AT5G52570,AT5G53160,AT5G63320,AT5G66880
AT3G52260	24	24	12	3	0.027677609103543006	0.05225762290008696	0.06908940394119048	AT1G01060,AT1G14920,AT1G15100,AT1G48270,AT2G27300,AT2G38310,AT2G46830,AT3G11540,AT3G20770,AT3G24650,AT3G50500,AT4G09570,AT4G11110,AT4G17870,AT4G18620,AT4G26070,AT4G33950,AT5G05440,AT5G17490,AT5G35750,AT5G45860,AT5G46790,AT5G52570,AT5G53160
AT1G66510	24	24	12	3	0.031175961901795557	0.051744719638370795	0.06721487990269434	AT1G03790,AT1G14920,AT1G15100,AT1G16540,AT1G27320,AT1G66350,AT2G27300,AT2G36270,AT2G40330,AT2G46830,AT3G11540,AT3G24220,AT3G51770,AT3G62090,AT4G09570,AT4G17870,AT4G25700,AT5G20960,AT5G35750,AT5G45830,AT5G46790,AT5G57390,AT5G63320,AT5G66880
AT3G43300	24	24	12	3	0.03208602479026339	0.054063121732673865	0.06665336382993037	AT1G03790,AT1G15100,AT2G04240,AT2G20180,AT2G33610,AT2G40220,AT2G40330,AT2G43790,AT2G46830,AT3G03450,AT3G11540,AT3G51880,AT3G62090,AT4G01026,AT4G11110,AT4G36930,AT5G05440,AT5G20960,AT5G35750,AT5G37260,AT5G45830,AT5G57390,AT5G60410,AT5G63320
AT2G32040	24	24	12	3	0.03582206273960097	0.053491218074044194	0.06652782210839114	AT1G16540,AT1G31970,AT1G48270,AT1G78390,AT2G01570,AT2G04240,AT2G20180,AT2G26040,AT2G28350,AT2G32460,AT2G36270,AT2G38310,AT2G46830,AT3G03450,AT3G11540,AT3G50500,AT3G51880,AT4G01026,AT4G09570,AT4G17870,AT4G25700,AT4G33950,AT5G35750,AT5G46790
AT1G13060	24	24	11	4	0.04014370852259748	0.056435656543929714	0.06738330366247669	AT1G01060,AT1G03790,AT1G14920,AT1G16540,AT1G48270,AT1G66350,AT1G78390,AT2G01570,AT2G01830,AT2G27300,AT2G38310,AT2G40220,AT3G24220,AT3G62090,AT4G01026,AT4G17870,AT4G18620,AT4G26070,AT4G33950,AT5G20960,AT5G57390,AT5G60410,AT5G63320,AT5G67030
AT4G31530	24	24	10	4	0.016875754889889908	0.05062218863579918	0.06802355329667557	AT1G01060,AT1G14920,AT1G15100,AT1G27320,AT1G48270,AT1G52340,AT1G66350,AT1G78390,AT2G20180,AT2G26040,AT2G32460,AT2G36270,AT2G40220,AT3G03450,AT3G51770,AT4G09570,AT4G25700,AT5G05440,AT5G06100,AT5G20960,AT5G45830,AT5G46790,AT5G66880,AT5G67030
AT1G72630	24	20	10	3	0.027208961080402345	0.05033272873290471	0.06664494047489879	AT1G01060,AT1G03790,AT1G52340,AT1G78390,AT2G01830,AT2G27300,AT2G32460,AT2G33610,AT2G40220,AT3G03450,AT3G24650,AT3G51880,AT3G62090,AT4G17870,AT4G18620,AT4G25700,AT4G33950,AT5G06100,AT5G17490,AT5G37260,AT5G45860,AT5G53160,AT5G57390,AT5G67030
AT2G19180	24	19	9	4	0.027940703220849558	0.04766487031827218	0.06659982723120389	AT1G01060,AT1G03790,AT1G14920,AT1G15100,AT1G16540,AT1G31970,AT1G52340,AT2G01570,AT2G20180,AT2G26040,AT2G28350,AT2G32460,AT2G38310,AT3G03450,AT3G04870,AT3G11540,AT3G20770,AT3G24220,AT3G50500,AT3G62090,AT3G63520,AT4G25700,AT5G45860,AT5G66880
AT3G56150	24	16	8	3	0.027520919478098232	0.04954571963171502	0.06789540966905176	AT1G01060,AT1G01360,AT1G16540,AT1G27320,AT1G48270,AT1G66350,AT1G78390,AT2G04240,AT2G20180,AT2G26040,AT2G27300,AT2G36270,AT2G40330,AT3G04870,AT3G20770,AT3G50500,AT3G51880,AT4G09570,AT4G11110,AT4G25700,AT5G37260,AT5G45830,AT5G53160,AT5G63320
AT3G12020	24	16	8	3	0.035556547939280876	0.055347240615615335	0.06862638653738527	AT1G01360,AT1G03790,AT1G15100,AT1G31970,AT2G01570,AT2G04240,AT2G27300,AT2G28350,AT2G32460,AT2G36270,AT2G38310,AT2G40330,AT2G44950,AT2G46830,AT3G03450,AT3G24220,AT3G24650,AT3G51770,AT3G51880,AT4G09570,AT4G18620,AT4G33950,AT4G36930,AT5G45830
AT4G11400	23	48	22	4	0.029649600374086798	0.05163922919318681	0.06779420779288285	AT1G01060,AT1G01360,AT1G27320,AT1G31970,AT2G01830,AT2G26040,AT2G28350,AT2G33610,AT2G40220,AT3G03450,AT3G11540,AT3G20770,AT3G51770,AT4G11110,AT4G17870,AT5G05440,AT5G06100,AT5G20960,AT5G45860,AT5G46790,AT5G53160,AT5G63320,AT5G66880
AT2G40930	23	43	21	4	0.025011193874971974	0.05129893988365825	0.06684548923465547	AT1G01360,AT1G27320,AT1G31970,AT1G48270,AT1G78390,AT2G28350,AT2G38310,AT2G40330,AT2G43790,AT2G44950,AT3G03450,AT3G11540,AT3G20770,AT3G24220,AT3G51880,AT3G63520,AT4G09570,AT4G18620,AT4G26070,AT5G20960,AT5G37260,AT5G52570,AT5G67030
AT5G28350	23	43	20	4	0.03102274600189872	0.05178841580148112	0.067607849905287	AT1G27320,AT1G78390,AT2G20180,AT2G27300,AT2G32460,AT2G33610,AT2G36270,AT2G38310,AT2G40330,AT2G46830,AT3G50500,AT3G51770,AT3G51880,AT4G01026,AT4G25700,AT4G33950,AT4G36930,AT5G06100,AT5G37260,AT5G45860,AT5G52570,AT5G63320,AT5G67030
AT3G21350	23	43	19	4	0.02449035433609163	0.05458987318964446	0.06754999999941713	AT1G03790,AT1G15100,AT1G52340,AT1G66350,AT2G01830,AT2G32460,AT2G40330,AT2G44950,AT3G11540,AT3G20770,AT3G24650,AT3G51770,AT4G01026,AT4G09570,AT4G11110,AT4G17870,AT4G26070,AT5G05440,AT5G46790,AT5G53160,AT5G57390,AT5G66880,AT5G67030
AT1G67140	23	42	21	3	0.02316872262638378	0.04846087613702601	0.06616688047451037	AT1G01360,AT1G14920,AT1G16540,AT1G27320,AT1G31970,AT1G78390,AT2G20180,AT2G28350,AT2G36270,AT2G43790,AT2G44950,AT3G20770,AT3G63520,AT4G01026,AT4G17870,AT4G33950,AT5G05440,AT5G08620,AT5G17490,AT5G37260,AT5G45860,AT5G46790,AT5G53160
AT3G56030	23	41	20	4	0.02522424667276166	0.04579635673295471	0.06660639898737843	AT1G27320,AT1G31970,AT1G48270,AT2G26040,AT2G32460,AT2G33610,AT2G36270,AT2G40330,AT2G43790,AT3G03450,AT3G11540,AT4G11110,AT4G17870,AT4G26070,AT5G05440,AT5G06100,AT5G20960,AT5G37260,AT5G45830,AT5G46790,AT5G52570,AT5G63320,AT5G66880
AT5G08510	23	40	19	4	0.03457676000860944	0.05087365316224274	0.06698180451381983	AT1G27320,AT2G20180,AT2G32460,AT2G33610,AT2G38310,AT2G40220,AT2G44950,AT3G03450,AT3G20770,AT3G24650,AT3G50500,AT3G62090,AT4G09570,AT4G18620,AT4G26070,AT5G06100,AT5G20960,AT5G35750,AT5G37260,AT5G45860,AT5G53160,AT5G57390,AT5G67030
AT2G34200	23	39	19	4	0.027306879045558657	0.05119672663882287	0.06796257994668366	AT1G01060,AT1G14920,AT1G31970,AT1G48270,AT2G20180,AT2G28350,AT2G40220,AT2G43790,AT2G44950,AT2G46830,AT3G24650,AT3G51770,AT3G63520,AT4G01026,AT4G09570,AT4G18620,AT4G25700,AT4G36930,AT5G05440,AT5G37260,AT5G45860,AT5G52570,AT5G63320
AT2G43420	23	38	18	4	0.029873104686599646	0.049649483591995225	0.06527457513721051	AT1G01060,AT1G03790,AT1G16540,AT1G52340,AT2G01570,AT2G20180,AT2G33610,AT3G04870,AT3G11540,AT3G20770,AT3G24220,AT3G50500,AT3G51770,AT3G51880,AT4G11110,AT4G17870,AT4G25700,AT4G33950,AT4G36930,AT5G05440,AT5G08620,AT5G52570,AT5G63320
AT3G16110	23	38	17	4	0.03832128444854913	0.053918935795483236	0.06631375898998257	AT1G03790,AT1G16540,AT1G52340,AT2G01830,AT2G04240,AT2G26040,AT2G32460,AT2G36270,AT3G03450,AT3G04870,AT3G20770,AT3G50500,AT3G51770,AT3G62090,AT4G01026,AT4G09570,AT4G11110,AT4G17870,AT4G25700,AT5G05440,AT5G37260,AT5G45860,AT5G46790
AT4G29490	23	37	18	4	0.02388511320457233	0.04827160140263935	0.06433977392229713	AT1G01060,AT1G03790,AT1G15100,AT1G16540,AT1G27320,AT1G66350,AT1G78390,AT2G01830,AT2G26040,AT2G40220,AT2G43790,AT2G44950,AT3G24650,AT3G50500,AT3G51770,AT3G51880,AT3G63520,AT4G18620,AT5G05440,AT5G37260,AT5G45830,AT5G45860,AT5G67030
AT4G00060	23	37	18	4	0.028916908943192526	0.0533586840995622	0.06868978381487922	AT1G15100,AT1G48270,AT2G27300,AT2G36270,AT2G40220,AT2G40330,AT3G20770,AT3G50500,AT3G51770,AT3G63520,AT4G09570,AT4G11110,AT4G17870,AT4G25700,AT4G33950,AT5G06100,AT5G17490,AT5G20960,AT5G45860,AT5G52570,AT5G53160,AT5G57390,AT5G63320
AT1G01440	23	37	18	4	0.035093298215431036	0.05113222893341562	0.06805912429923305	AT1G01360,AT1G14920,AT1G16540,AT1G48270,AT2G04240,AT2G26040,AT2G27300,AT2G32460,AT2G33610,AT2G38310,AT2G43790,AT2G46830,AT3G11540,AT3G50500,AT3G51880,AT3G62090,AT3G63520,AT4G09570,AT4G17870,AT4G26070,AT4G36930,AT5G53160,AT5G67030
AT1G09150	23	37	17	4	0.03167220966482629	0.05284088097781908	0.06704830576114036	AT1G15100,AT1G48270,AT1G66350,AT2G01570,AT2G20180,AT2G32460,AT2G33610,AT2G38310,AT2G46830,AT3G04870,AT3G11540,AT3G50500,AT3G51770,AT3G63520,AT4G17870,AT4G25700,AT4G33950,AT4G36930,AT5G06100,AT5G08620,AT5G53160,AT5G60410,AT5G63320
AT5G40550	23	37	16	4	0.039491027824585904	0.05823453961746041	0.06811839304705888	AT1G03790,AT1G15100,AT1G27320,AT2G04240,AT2G27300,AT2G40220,AT3G03450,AT3G24220,AT3G50500,AT3G51770,AT3G63520,AT4G01026,AT4G25700,AT4G26070,AT4G33950,AT5G05440,AT5G08620,AT5G20960,AT5G45860,AT5G46790,AT5G52570,AT5G60410,AT5G63320
AT5G46400	23	36	18	3	0.028766800816815104	0.05658517819396517	0.06735218985789809	AT1G01360,AT1G03790,AT1G15100,AT1G27320,AT1G31970,AT2G04240,AT2G27300,AT2G36270,AT2G43790,AT2G46830,AT3G50500,AT4G01026,AT4G09570,AT4G11110,AT4G26070,AT4G33950,AT4G36930,AT5G20960,AT5G35750,AT5G45860,AT5G52570,AT5G60410,AT5G63320
AT2G03430	23	36	18	3	0.032932010258970544	0.05322418314486405	0.06811442741492711	AT1G01360,AT1G14920,AT1G27320,AT1G78390,AT2G01570,AT2G01830,AT2G26040,AT2G27300,AT2G32460,AT2G38310,AT2G40220,AT2G44950,AT3G11540,AT3G24220,AT3G63520,AT4G01026,AT4G18620,AT4G26070,AT5G20960,AT5G45830,AT5G45860,AT5G53160,AT5G57390
AT4G11260	23	36	18	3	0.03420624459658955	0.05005130645884684	0.06882968182261735	AT1G01360,AT2G04240,AT2G26040,AT2G27300,AT2G28350,AT2G32460,AT2G38310,AT2G43790,AT3G11540,AT3G20770,AT3G24650,AT3G51770,AT3G62090,AT3G63520,AT4G18620,AT4G26070,AT4G36930,AT5G05440,AT5G17490,AT5G45830,AT5G57390,AT5G60410,AT5G63320
AT2G44870	23	36	17	4	0.030967577184081965	0.05319495374849205	0.06837399620342291	AT1G03790,AT1G15100,AT1G16540,AT1G27320,AT1G48270,AT1G78390,AT2G01830,AT2G20180,AT2G36270,AT2G40330,AT2G43790,AT2G46830,AT3G03450,AT3G24650,AT3G62090,AT4G09570,AT4G17870,AT4G26070,AT4G33950,AT5G17490,AT5G60410,AT5G63320,AT5G67030
AT2G23740	23	36	17	4	0.032093440627004075	0.05023276287229332	0.06826999957165418	AT1G01360,AT1G03790,AT1G27320,AT1G48270,AT1G52340,AT1G66350,AT1G78390,AT2G04240,AT2G40330,AT2G43790,AT2G46830,AT3G04870,AT3G24220,AT3G51880,AT3G63520,AT4G17870,AT4G25700,AT5G05440,AT5G06100,AT5G20960,AT5G35750,AT5G37260,AT5G66880
AT3G43590	23	36	17	4	0.03264021355755791	0.05071699108395318	0.06417595824030604	AT1G01060,AT1G14920,AT1G16540,AT1G31970,AT1G66350,AT2G01570,AT2G20180,AT2G26040,AT2G32460,AT2G36270,AT2G43790,AT3G03450,AT3G04870,AT3G11540,AT3G62090,AT3G63520,AT4G09570,AT4G11110,AT4G36930,AT5G06100,AT5G35750,AT5G52570,AT5G57390
AT3G18520	23	36	16	4	0.02247606882561065	0.051102475874473384	0.0684340087885769	AT1G03790,AT2G27300,AT2G28350,AT2G33610,AT2G40330,AT2G43790,AT2G44950,AT2G46830,AT3G04870,AT3G11540,AT3G62090,AT3G63520,AT4G17870,AT4G18620,AT4G25700,AT4G36930,AT5G08620,AT5G35750,AT5G37260,AT5G45860,AT5G52570,AT5G63320,AT5G67030
AT1G13190	23	35	17	4	0.024384270811970643	0.0515565581128969	0.06818059071753935	AT1G01360,AT1G03790,AT1G14920,AT1G31970,AT1G66350,AT2G01830,AT2G20180,AT2G26040,AT2G28350,AT2G33610,AT2G40220,AT2G46830,AT3G24220,AT3G50500,AT3G62090,AT4G17870,AT4G18620,AT4G26070,AT5G08620,AT5G20960,AT5G45830,AT5G45860,AT5G53160
AT5G42670	23	35	17	4	0.027234141579542168	0.04892777144244433	0.06688363822573973	AT1G14920,AT1G31970,AT1G52340,AT2G01570,AT2G20180,AT2G27300,AT2G33610,AT2G38310,AT2G44950,AT3G11540,AT3G50500,AT3G51880,AT4G09570,AT4G11110,AT4G18620,AT4G36930,AT5G05440,AT5G37260,AT5G46790,AT5G52570,AT5G53160,AT5G57390,AT5G67030
AT4G24290	23	35	17	4	0.027460772381944533	0.04691922051242875	0.06523818422557127	AT1G01060,AT1G01360,AT1G03790,AT2G27300,AT2G28350,AT2G32460,AT2G40330,AT3G04870,AT3G11540,AT3G50500,AT3G51770,AT4G11110,AT4G17870,AT4G18620,AT5G05440,AT5G08620,AT5G35750,AT5G37260,AT5G45830,AT5G46790,AT5G52570,AT5G60410,AT5G66880
AT1G08480	23	35	17	4	0.03562781268764634	0.056815885129698686	0.06772479337818284	AT1G14920,AT1G48270,AT1G78390,AT2G01570,AT2G01830,AT2G20180,AT2G26040,AT2G33610,AT2G43790,AT2G44950,AT3G03450,AT3G04870,AT3G11540,AT3G63520,AT4G17870,AT4G18620,AT4G26070,AT4G36930,AT5G05440,AT5G06100,AT5G45860,AT5G53160,AT5G66880
AT1G54350	23	34	17	3	0.028386577610544694	0.053610537068883676	0.0675862117593767	AT1G16540,AT1G27320,AT1G31970,AT1G66350,AT1G78390,AT2G01570,AT2G01830,AT2G04240,AT2G26040,AT2G27300,AT2G36270,AT2G44950,AT2G46830,AT3G03450,AT3G11540,AT3G20770,AT3G24650,AT4G09570,AT4G25700,AT4G36930,AT5G06100,AT5G35750,AT5G52570
AT4G00340	23	34	17	3	0.030847968609815434	0.050989582605215446	0.06634120182092919	AT1G27320,AT1G66350,AT2G01570,AT2G20180,AT2G27300,AT2G32460,AT2G40220,AT2G40330,AT2G43790,AT3G51880,AT4G01026,AT4G09570,AT4G26070,AT4G33950,AT4G36930,AT5G06100,AT5G17490,AT5G35750,AT5G46790,AT5G52570,AT5G53160,AT5G57390,AT5G63320
AT1G53165	23	34	17	3	0.033838046538097785	0.05319059279772564	0.06743106292213562	AT1G27320,AT1G31970,AT1G78390,AT2G01830,AT2G20180,AT2G27300,AT2G28350,AT2G33610,AT2G40220,AT2G40330,AT2G44950,AT3G03450,AT3G20770,AT3G24650,AT3G62090,AT4G11110,AT4G25700,AT4G33950,AT5G17490,AT5G37260,AT5G45830,AT5G52570,AT5G66880
AT5G24430	23	34	17	3	0.03585554277751393	0.05414590894774909	0.06552842238444281	AT1G01060,AT1G01360,AT1G03790,AT1G14920,AT1G16540,AT1G52340,AT1G78390,AT2G01570,AT2G44950,AT3G04870,AT3G50500,AT3G51880,AT3G63520,AT4G18620,AT4G33950,AT5G05440,AT5G35750,AT5G37260,AT5G45830,AT5G52570,AT5G53160,AT5G60410,AT5G67030
AT5G19990	23	34	16	4	0.02101223735989874	0.04469565671876365	0.06666142237242502	AT1G01360,AT1G16540,AT1G31970,AT1G48270,AT1G78390,AT2G04240,AT2G33610,AT2G38310,AT2G40330,AT2G43790,AT2G44950,AT3G03450,AT3G04870,AT3G11540,AT3G24650,AT3G51880,AT3G63520,AT4G01026,AT4G26070,AT5G20960,AT5G57390,AT5G60410,AT5G66880
AT3G12010	23	34	16	4	0.022502242601541038	0.04965067126916726	0.06820360317802233	AT1G01360,AT1G03790,AT1G66350,AT1G78390,AT2G01830,AT2G20180,AT2G26040,AT2G27300,AT2G43790,AT3G24220,AT3G24650,AT3G50500,AT3G62090,AT4G09570,AT4G11110,AT4G17870,AT5G45830,AT5G45860,AT5G46790,AT5G52570,AT5G53160,AT5G66880,AT5G67030
AT1G20300	23	34	16	4	0.02598490780743337	0.05317486107687453	0.06809156881087113	AT1G01360,AT1G03790,AT1G14920,AT1G31970,AT1G48270,AT2G01570,AT2G01830,AT2G28350,AT2G32460,AT2G33610,AT2G43790,AT2G44950,AT3G51880,AT3G62090,AT4G01026,AT4G11110,AT4G25700,AT4G36930,AT5G08620,AT5G17490,AT5G53160,AT5G60410,AT5G66880
AT1G14650	23	34	16	4	0.03569849975401639	0.05440045201757342	0.06756840806982614	AT1G16540,AT1G52340,AT1G66350,AT1G78390,AT2G01830,AT2G04240,AT2G26040,AT2G28350,AT2G32460,AT2G33610,AT2G46830,AT4G11110,AT4G17870,AT4G18620,AT4G26070,AT4G33950,AT4G36930,AT5G06100,AT5G45830,AT5G52570,AT5G53160,AT5G60410,AT5G67030
AT1G54090	23	34	15	4	0.02848655018467325	0.048874028503105967	0.06505676677214633	AT1G01360,AT1G31970,AT1G48270,AT1G78390,AT2G26040,AT2G27300,AT2G33610,AT2G40220,AT3G03450,AT3G20770,AT3G24650,AT3G51770,AT4G01026,AT4G26070,AT4G36930,AT5G05440,AT5G06100,AT5G17490,AT5G20960,AT5G37260,AT5G45860,AT5G52570,AT5G67030
AT4G15010	23	33	16	4	0.02387900336181133	0.05181515603089349	0.06858765790192109	AT1G14920,AT2G20180,AT2G27300,AT2G28350,AT2G32460,AT2G36270,AT2G43790,AT2G44950,AT3G11540,AT3G50500,AT3G51880,AT4G01026,AT4G11110,AT4G26070,AT5G05440,AT5G06100,AT5G17490,AT5G45860,AT5G46790,AT5G53160,AT5G57390,AT5G60410,AT5G66880
AT5G37310	23	33	16	4	0.024491204323489578	0.05254274719625605	0.06702289977863524	AT1G14920,AT1G16540,AT1G27320,AT1G31970,AT1G48270,AT1G78390,AT2G01570,AT2G26040,AT2G27300,AT2G32460,AT2G44950,AT3G11540,AT3G24220,AT3G51770,AT3G51880,AT3G62090,AT4G11110,AT4G36930,AT5G06100,AT5G20960,AT5G45830,AT5G46790,AT5G52570
AT5G25630	23	33	16	4	0.028951135075688385	0.0542759047103479	0.06788493084236757	AT1G01360,AT1G16540,AT1G48270,AT1G78390,AT2G01570,AT2G01830,AT2G20180,AT2G28350,AT2G36270,AT2G40220,AT2G40330,AT2G46830,AT3G03450,AT3G04870,AT3G20770,AT3G51880,AT3G62090,AT4G01026,AT4G25700,AT5G20960,AT5G45860,AT5G46790,AT5G63320
AT1G75980	23	33	16	4	0.03128242333956713	0.05625421401328398	0.06845872338475265	AT1G01060,AT1G01360,AT1G14920,AT1G15100,AT1G27320,AT1G48270,AT1G66350,AT2G20180,AT2G26040,AT2G28350,AT2G32460,AT2G43790,AT2G44950,AT3G03450,AT3G11540,AT3G51880,AT3G63520,AT4G09570,AT4G17870,AT4G36930,AT5G05440,AT5G20960,AT5G67030
AT5G61800	23	33	16	4	0.03631118153477333	0.055031433326213804	0.06833908556949499	AT1G01360,AT1G03790,AT1G16540,AT1G27320,AT1G31970,AT1G66350,AT1G78390,AT2G20180,AT2G26040,AT2G28350,AT2G33610,AT2G38310,AT2G40220,AT3G04870,AT3G24220,AT3G24650,AT3G51880,AT4G01026,AT4G26070,AT4G33950,AT5G08620,AT5G35750,AT5G53160
AT1G80000	23	33	15	4	0.03717962772719734	0.051298379835890556	0.06711711827262046	AT1G31970,AT1G66350,AT2G01830,AT2G04240,AT2G26040,AT2G27300,AT2G32460,AT2G33610,AT2G38310,AT2G40330,AT2G43790,AT3G03450,AT3G04870,AT3G51880,AT3G63520,AT4G01026,AT4G25700,AT5G05440,AT5G17490,AT5G45860,AT5G52570,AT5G57390,AT5G67030
AT5G40250	23	33	15	4	0.03838305423119282	0.054929401746777407	0.06799460417818287	AT1G01060,AT1G14920,AT1G27320,AT1G52340,AT2G01830,AT2G28350,AT2G33610,AT2G36270,AT2G40220,AT2G40330,AT2G44950,AT3G50500,AT3G51770,AT3G51880,AT3G62090,AT3G63520,AT4G01026,AT4G11110,AT4G17870,AT4G36930,AT5G17490,AT5G45860,AT5G60410
AT1G12700	23	33	15	4	0.03939006871444622	0.05629708510426927	0.06694248160472427	AT1G16540,AT2G01570,AT2G01830,AT2G04240,AT2G26040,AT2G27300,AT2G33610,AT2G36270,AT2G38310,AT3G03450,AT3G04870,AT3G11540,AT3G20770,AT3G24650,AT3G51880,AT3G63520,AT4G01026,AT4G26070,AT4G36930,AT5G05440,AT5G45830,AT5G45860,AT5G63320
AT3G16840	23	32	16	3	0.034065589648057275	0.052848701641875405	0.06811763797905919	AT1G03790,AT1G16540,AT1G31970,AT2G01570,AT2G20180,AT2G26040,AT2G27300,AT2G36270,AT2G40220,AT2G43790,AT2G44950,AT3G04870,AT3G51770,AT4G09570,AT4G17870,AT4G36930,AT5G05440,AT5G35750,AT5G45860,AT5G46790,AT5G52570,AT5G53160,AT5G57390
AT2G22070	23	32	16	3	0.03898411521341474	0.054104181689450824	0.06754929369034599	AT1G03790,AT1G48270,AT2G04240,AT2G28350,AT2G32460,AT2G33610,AT2G36270,AT2G40330,AT2G44950,AT2G46830,AT3G20770,AT3G24220,AT3G51880,AT4G11110,AT4G18620,AT4G36930,AT5G05440,AT5G06100,AT5G35750,AT5G45860,AT5G60410,AT5G63320,AT5G67030
AT1G06070	23	32	16	3	0.04197200059566674	0.052769189556138775	0.06845912465249974	AT1G01060,AT1G03790,AT1G14920,AT1G27320,AT1G66350,AT2G01830,AT2G20180,AT2G27300,AT2G28350,AT2G36270,AT3G11540,AT3G24220,AT3G24650,AT3G51770,AT4G09570,AT4G11110,AT4G36930,AT5G17490,AT5G37260,AT5G46790,AT5G57390,AT5G66880,AT5G67030
AT4G09140	23	32	15	4	0.02384478532177083	0.04913620586750084	0.06544941257807989	AT1G03790,AT1G14920,AT1G16540,AT1G66350,AT1G78390,AT2G04240,AT2G20180,AT2G28350,AT2G32460,AT2G38310,AT2G46830,AT3G03450,AT3G20770,AT3G50500,AT3G51770,AT3G62090,AT4G18620,AT4G25700,AT5G08620,AT5G20960,AT5G46790,AT5G57390,AT5G67030
AT5G19485	23	32	15	4	0.024650755304220506	0.05150560281914427	0.06865604219969437	AT1G01060,AT1G48270,AT2G33610,AT2G38310,AT2G40220,AT2G40330,AT2G46830,AT3G04870,AT3G20770,AT3G24650,AT3G51880,AT3G63520,AT4G17870,AT4G36930,AT5G05440,AT5G06100,AT5G17490,AT5G37260,AT5G45830,AT5G46790,AT5G52570,AT5G60410,AT5G67030
AT2G34750	23	32	14	4	0.02448893099445495	0.05119589993330188	0.06813422068624196	AT1G01060,AT1G03790,AT1G16540,AT1G27320,AT2G20180,AT2G32460,AT2G46830,AT3G03450,AT3G24220,AT4G17870,AT4G26070,AT4G33950,AT5G05440,AT5G06100,AT5G08620,AT5G17490,AT5G20960,AT5G35750,AT5G37260,AT5G57390,AT5G60410,AT5G63320,AT5G67030
AT1G32220	23	32	14	4	0.03588729994644066	0.05284735252462438	0.06837288574705656	AT1G16540,AT1G27320,AT1G31970,AT1G66350,AT2G26040,AT2G40330,AT2G44950,AT3G04870,AT3G20770,AT3G24220,AT3G51770,AT3G62090,AT4G01026,AT4G11110,AT4G17870,AT4G18620,AT4G36930,AT5G06100,AT5G17490,AT5G35750,AT5G46790,AT5G60410,AT5G63320
