ID_REF,log2_D/G_6h_DF2,log2_D/G_16h_DF2,log2_D/G_24h_DF2,log2_RNA_3H_DF3,log2_RNA_15H_DF3,log2_RNA_24H_DF3,log2_D/G_15h_DF5,log2_D/G_24h_DF5,log2_D/G_6h_DF6,log2_D/G_16h_DF6,log2_D/G_24h_DF6
AT1G63900,-0.0039024217234736,0.1057804708838722,0.6498521344216018,0.4064120689794354,-0.0373176559120061,-0.3716307857322284,0.2595460044115,0.3751334361925497,-0.1762425455541153,-0.1216773395097478,0.0329261476505459
AT1G63940,0.0256261952263895,-0.6509190053923165,-1.8358782486886505,-2.4779064139034497,-0.5226617081702052,-1.3583265626099943,-1.06549477704578,-0.4250952601532096,-0.1338442887316146,0.1855144578348009,-0.6745353344806879
AT1G63970,-0.0560791817100142,-0.1306497535325063,-0.0440061752379298,-0.3249069004953013,-0.2982298839239543,-0.5233043599250635,-0.4234093675348198,-0.2169759720210395,-0.110319046246955,0.0305283212872876,-0.1109504826930496
AT1G63980,-0.0967006222522394,0.205857243163183,0.244485502521503,-1.5302298672119936,-0.7805832331655748,-0.6187756865134914,-0.2344963075650596,-0.57459886711616,-0.0557404363897894,0.0927632949588282,0.1201486014313748
AT1G64020,0.7897822926096544,1.6173839784135338,3.980547637333828,2.3488574913028604,2.905492511716484,1.4965517812729674,-0.865074008981541,-0.1281884984602929,0.7835081801032364,1.857980995127572,2.1963972128035034
AT1G64040,0.0606914317961434,0.2835236358794921,1.1898459600582922,0.6410833347744932,-0.0047187361767772,0.1462511796287259,0.57981444578754,0.1790323650870498,0.1026714795518365,0.2790147364646435,0.6924614761170006
AT1G64050,-0.1204310218861533,0.2110573353694599,1.0472370768183692,-0.6181065016876157,-0.172177310538874,0.2323674385645184,0.3721624325648694,0.5779391081352702,0.2533060593161494,0.000683903800856,0.4484988486230881
AT1G64065,-0.0766664180662301,0.9597866873349236,3.337524949938381,5.957679577205232,1.089099694193743,1.6595150641401306,1.48107202204757,1.8785685410706363,-1.4605283895323258,-2.482614236486926,-1.206469728710276
AT1G64080,-0.5725567441640292,0.1114897743107283,0.3822971285120441,-2.607781744328976,-0.4683274372384048,-0.4366765815486562,-0.6113190715000102,-0.0151825239777591,0.3416102761966473,0.4421371670093248,0.3651969441708864
AT1G64090,-0.0081175969667162,-1.2093408743551124,-1.9418108047685947,-1.1359991647227128,-0.7668273488638537,-2.91329747798928,-0.2607290526038496,-1.1404477857032598,-0.2106752700459059,-0.2570881947759954,-0.7281684071676976
AT1G64110,0.0830042334721536,0.7336914881075446,1.881690333107353,-0.329088789966458,-0.372486607445481,0.1435601006645803,0.3716303260470595,0.681859244001501,-0.0870129993592285,-0.2129407693931801,0.1561845280528583
AT1G64140,-0.015292621189786,0.4121480073289984,1.3399301362057798,0.7333355226036015,-0.1755116095831949,0.1442949590709352,0.8777202239208995,0.9903778687047796,-0.2544944662822221,-0.4125861546529228,0.0766535991955894
AT1G64150,0.5891381766923494,0.4117257680214706,0.8555387879525048,-1.949947506404556,-1.3932831845144389,-1.2618007933026858,-0.897828630581238,-0.29340313316154,0.741971614278183,0.641159509872308,0.9053326741603228
AT1G64180,-0.046479968233049,0.9632366706700576,3.0002108432653936,1.4897223213084294,0.1461852314569917,0.724955697572544,-0.1044058412901902,1.2561125952440595,-0.1326683946337723,-0.0329737936431693,0.8471107727361287
AT1G64185,0.1680045747898131,0.1261965539933098,0.3240157639337069,-2.430232812167379,-0.9785181859609586,-0.5175976241473661,-0.4767132491132299,-0.39496936440773,0.2912229499183746,0.4922279949379847,0.5586257282486197
AT1G64190,0.0309892932859642,-1.1957543692306312,-1.6683482462532058,-2.1954027215747054,-0.9757216573459347,-2.470955284581191,-0.9143404334563702,-0.6016544787161199,-0.9672153125631726,-0.1855742908690686,-1.008517695329946
AT1G64200,0.1107034644062196,-3.579226131172012,-2.072322722296007,-3.897922630752621,-1.613103391925597,-6.489671383497665,-0.2409943100619002,-0.2914823741674762,-0.6520766965796935,1.1832218240557704,-3.21597758177302
AT1G64220,-0.1996036758285646,-0.9827994197987194,-0.7980351181896186,-1.460960336438348,-0.7525849168054749,-2.6976516876335235,-2.0684969745377004,-0.81760365498397,1.4341646049679395,0.8624964762500651,-0.582524828993542
AT1G64230,0.0764388726582631,0.7123186872698043,1.723224345160998,-0.2838939037472097,-0.373166487458485,-0.0113962012019989,-0.2920461846115199,0.2660215421754995,0.2256943279415634,0.290764904151546,0.7294364872868989
AT1G64280,0.0211078780076458,0.1227169178808067,0.164243639407437,-0.0163958994713266,-0.1737452419773912,-0.3297393599443218,0.6520623991399704,0.4559679235551106,0.2809915363079165,0.198775774755906,0.4680048008594345
AT1G64300,-0.2056325816735471,0.1032031300481757,0.2011636029806573,-0.4371263258350509,-0.3524362085860177,-0.4558466527125622,0.3608358919935704,0.0655561553978402,0.562223576426118,0.4038969416736434,0.2784898775290209
AT1G64320,0.1033531851927581,0.2954597351140282,1.2823997307007249,-1.5825933835918782,-0.4539702689106995,0.580800542746656,0.3527369797591648,0.6245874471888898,0.2092800585182976,0.4193419133348564,0.4378194353473673
AT1G64330,-0.0246691994444333,0.7681003849005139,1.5172414237503369,1.2974711685993467,-0.1695376742119806,0.0854784814511153,0.2458554949397603,0.9361900287274896,-0.3922132484055827,-0.4649385277488754,0.0685298223132157
AT1G64350,0.0062510982567049,0.0509516166246073,0.1989306405244005,-0.3293335577414529,-0.1825068811443991,-0.3889299904921159,0.0759651417834198,0.0246606536817503,0.2301268371766735,0.1009587644054589,0.199598513295469
AT1G64355,-0.2038971575244433,0.2076198752590919,0.3596177317991056,-0.6601845836755966,-0.3998706438627273,-0.575595814631575,-1.25284971471702,-0.71468937627793,0.0159145982697266,0.0454342907469226,0.4039728409989505
AT1G64385,-0.0145698394096139,-0.0368826349945541,-0.1053615910663737,-0.9033372921445152,-0.4160240285111415,-0.354941728244727,-0.4810305817740197,-0.2315737206583901,-0.0741445147608805,-0.0774202266826628,-0.6655163824031183
AT1G64390,-0.5471499495878679,-1.866478561907636,-2.232943204347066,-6.700946072045412,-1.06080909163956,-2.1485833677693646,-1.549996946903255,-0.5960743335970696,-0.9636494317144406,-0.525900856948983,-2.4223013176059744
AT1G64400,0.5698556083309478,1.6731896837328917,-0.5875596122071951,0.6178485940331542,0.9145469115650589,0.5640345483001193,-0.8598365414518829,-0.1249822786992988,1.6125747319290162,0.6496154590634096,1.655351828612554
AT1G64430,0.0895252174052832,-0.0531318453952536,0.2651973220298748,-1.0658119933577224,-0.3128867264804706,-0.6637926168405207,-0.4068288139833102,-0.0569050449634892,0.0904510379844614,0.0663947843863715,0.4351232658511167
AT1G64440,0.0632890546683777,-0.1387616320703678,-0.2579205940376358,0.1779137986026524,-0.1654507717236194,-0.9061512558960932,0.38833592323751,0.2705759268736598,-0.1289838413983491,-0.0457848100004689,0.2541682764335411
AT1G64450,-0.4246581428209788,-1.4672597991303242,-1.6448079790778465,-5.006049232358576,-0.7165610709438667,-2.0271733088756165,0.1541259443109401,-0.7885559581059297,1.5598715197583255,0.7893881506523964,-0.2824529264397802
AT1G64460,-0.0216415725625499,-0.3016905733357933,-1.3286612681219665,-0.0292025992302978,-1.334137092260795,-0.5185627773863931,2.08293373545161,0.14026103890323,-0.5117831989552508,0.7966051228123167,0.1237353684222445
AT1G64490,-0.0939487922932723,-0.7188395088399844,-0.7544424332968098,-3.359164378027462,-0.7986871616978373,-1.0066958328652955,-1.1262359449521204,-1.07024321338036,0.2958535737403243,0.49089531825968,-0.1643638949129822
AT1G64500,-0.0253325943819276,0.2357222055560473,-1.121410173173677,-1.184541991512869,-0.5535143185519934,-3.234598733040649,-1.047727780648697,-0.7355861923873291,-0.5638430744886288,0.0258786318256054,-1.479884703814372
AT1G64510,0.1270429052503109,-0.2545316261290607,-0.495867357430639,-3.624368246975565,-0.6490280459150679,-1.4077031906014188,-1.4915128414019203,-1.2063682103053397,0.2589062517653049,0.2102845523653092,0.2312246667524524
AT1G64520,0.0118443099100909,-0.2297908477771072,-0.3112281366935304,-0.7826702600588046,-0.166979167629654,-0.9873514517633192,0.5148317278780093,-0.1999568331033492,0.2732000963890382,-0.0640895126346606,-0.1573721228569273
AT1G64530,-0.2147404058399135,-0.909637290034093,-1.2751184523431651,-1.9297281954984284,-1.1734165672733323,-0.9108151129125992,-0.3571899853874001,0.2560372748900898,0.0162772885856609,0.328591825168373,-0.4034611479712243
AT1G64540,0.0441736754675992,0.6155303024997553,0.9786854165577348,0.1261351839732527,-0.8674090069697349,0.0365143741794871,-0.0674538589056995,0.47625931369036,0.0901360880773939,-0.3112383705567526,-0.2782017353375852
AT1G64550,-0.0920562837358141,0.1205016011557422,0.754997014933274,-1.781851415299076,-0.2563188622960439,-0.3004168379991781,-0.6893198778274102,-0.0208137011330604,0.0910694975757092,0.3468904329532415,0.6365902771335197
AT1G64570,-0.0698991666387092,-0.2819721205345217,-0.3313076907028772,-0.5397139003191096,-0.2615153126003245,0.0078449943466348,0.4866815167734994,0.33319740772528,-0.2110590153783203,0.4876559873607621,-0.2639224914517969
AT1G64580,-0.1074862907206576,-0.7696374626092205,-0.957375374167396,-4.524261734133271,-0.9013587075706564,-1.5856867071557177,-0.8624143864537401,-0.76245169513833,0.7294533860872308,0.3218193312670543,-0.2189533373696769
AT1G64583,0.5670132893799763,0.1142775279643515,-0.0107983872787655,-1.1095360793083946,-0.7949648127722531,-0.2485503451908077,-0.0569246976406409,0.380489056383554,-0.149808880032138,0.3666418973379837,0.2269525042823757
AT1G64600,-0.0259681916858174,-0.0319756884532432,0.368874029396899,-1.2873890067063192,-0.1447651625004375,-0.5824949976619399,-0.4086582449550899,0.1121674788441699,-0.0574908171204655,0.1468691511754731,-0.3109173994041009
AT1G64610,-0.0079635961915369,0.4360125084400535,1.4542201630744642,0.9282323903476573,0.004678061247757,0.4584607957172124,0.0085196276746498,0.4819094509619201,-0.2677178792035929,-0.3487040079215866,-0.0421900393066856
AT1G64620,-0.0106294154309062,-0.1484039058390268,-0.4105206044154311,-2.732451316540332,-0.3612570018505696,-1.0128454992999358,-1.3039653356171828,-0.8253665802831349,0.0753652623346448,0.3604207398594095,-0.4645604865662878
AT1G64630,0.0170827553020233,-0.2211162067571739,-0.2796786892227828,-1.2770605705425124,-0.545408688036381,-0.3309396617120158,-0.2166372898850296,-0.0534194532022202,0.4494644225591094,0.1040482265644551,-0.0367608235121391
AT1G64640,0.4700496075958745,-1.2334216050319875,-1.653307872524038,-2.224792895177311,-2.434338324054896,-5.432286309224366,-0.7398497013187458,-0.1298845966279299,-0.5392169104995738,1.9520017261104023,-1.253493638624188
AT1G64650,0.1963520643880689,-0.337014187026114,-1.4505577970498569,-3.827194329644124,-0.6461118685534998,-2.015187821151479,-1.2099786477130496,-0.4130244827886595,0.4259887883933986,0.4821391362794174,-0.5371473538821069
AT1G64660,0.1728281727497017,1.1690046382619343,2.1653039601195343,2.353945475549347,0.5839425282387454,0.3533140520388773,0.3186331272591101,1.4376244379384202,0.2916887441963017,0.3901481610456148,0.7769781595763465
AT1G64670,-0.1375035237499349,-2.892801664880364,-2.357267827901432,-4.143513296940184,-2.128251896082685,-4.959810575957849,-0.3068081196044301,-0.3919947494506361,-2.3942789391120467,-0.5004289905094885,-2.932075437866778
AT1G64680,-0.0681997766426364,-0.4975388894104575,-1.1890628952919045,-4.741718898274306,-2.023150516603119,-3.2189866176784268,-1.354052741976424,-1.6039246344787803,0.0460780096977837,0.9120116530480136,-0.6488043503150565
AT1G64710,0.3708999082513154,0.5889116497466879,-0.472636272419214,2.4801163613795167,-0.0421819259715919,-0.8698773049795021,0.6648102728316101,0.51886727091783,-0.6267186114098845,-1.094494218073954,-0.7180153004248463
AT1G64720,0.0512996643565259,0.0080567168178555,-0.6153924459938459,-0.423447988855318,-0.5942533799961794,-1.1307744862438782,-0.3937173173946197,-0.4121763884699501,-0.0782670329971971,-0.2063891895621324,-0.3646167660282463
AT1G64740,0.0286003209087772,-0.3379931166839475,-0.4191169071754322,-0.3829107029039312,-0.5587600149825802,-0.522024665675168,0.5343198582485505,0.67270624353353,0.0141563733512055,-0.1813625160494225,-0.5449021678666903
AT1G64750,0.0752653776687849,0.2502591625343833,0.4263658298643959,-0.2337025952578237,-0.5770623067877722,-0.9782799424161186,0.2464026702549306,-0.3504832742023706,0.0835597257977183,0.167263864069446,0.2935313488859315
AT1G64760,0.8333501305905487,-1.9007621270572004,-2.5430000644449646,-3.585470650842685,-1.3426188422443344,-7.043993458083005,-0.3541302430508201,-1.164095183936685,0.8372048498041644,0.8706808574264333,-1.838553465845365
AT1G64790,-0.160677039975336,-0.395038655036117,-0.1222962215347016,-2.8211103397204176,0.0714961169655047,-0.5027334752726063,-0.6786914906262106,-0.1080345177736399,0.06608665927396,0.1327529286662505,-0.4510591260770141
AT1G64810,-0.1514658435477455,0.4641170912395216,1.2774759467637178,1.6177938809978245,0.4027337814982345,0.4537663365879796,0.24674303601026,0.7890384817620594,-0.0578428589073332,-0.1876074493921775,0.431620012642154
AT1G64820,0.0808143073104907,0.9405033396097012,4.162669185439513,1.459053638295816,1.1900063115841253,-1.327457854749641,0.484718155818457,0.6637266552836301,-1.2199367696101358,-2.069041644429652,0.6576078025529222
AT1G64840,0.0165861487433151,0.3044271445088327,0.8451112949262514,1.3447214113614123,0.1430913466217447,0.3083659223074835,0.5737541798494605,0.4555426554836598,0.1546221984614583,0.042414135207433,0.5435635530396579
AT1G64850,0.1742241940424689,-0.4591174602534356,-0.9219619711531124,-1.2937525095664484,-0.834743255223536,-1.649203431226195,-0.3582885644305804,-0.64183296981144,0.0726307483680971,0.3430052064004157,-0.4992642432303262
AT1G64860,-0.3019920460566794,-1.518963804438994,-1.4239251507517623,-4.260005709163703,-1.8198580917607008,-1.6261699371396436,-0.8605106142236542,-0.4847472005187099,0.0095138029991747,0.0360829239059176,-1.07408144773347
AT1G64880,-0.1196388440783565,-0.4814853114593101,-0.6591132025183913,-4.081532292846023,-0.7933281475024538,-1.3897817175254772,-0.77911514870529,-0.3527386284658905,0.3126840610804497,0.4778864576097104,-0.1498594224426978
AT1G64890,0.0628665576956031,0.2086927140305253,0.4836279385762899,0.0680042407308494,0.0519602182136099,-0.3233933602190708,0.2391452406563701,0.0756412946387105,0.0871166834508705,0.3886864174057519,0.3215187616342576
AT1G64900,0.1965611461075701,1.231321631093004,5.054147050698457,2.57217622200016,0.1368244776859975,0.7873376846294864,-0.0401784591858902,1.0695046427132802,0.1003195339564455,-0.5243305204929669,0.62032698773583
AT1G64950,0.2883255747087214,0.8086114936156961,1.5343102859516922,0.9801818392255266,0.2906130536199823,0.3410158468719919,0.5918011839415406,0.9779075192070704,0.1682462008396961,-0.4510753223794645,-0.1255662890852616
AT1G64960,-0.0457181957292554,0.2766287494015471,0.9140267768901472,-0.940271898083576,-0.3862079612929123,0.0792817688136373,0.2282672247011899,0.1549845905208201,0.0408020422431344,-0.2270751587545909,0.0242147245283267
AT1G64970,0.7844305424140979,-2.4550557350290108,-2.380287033884333,-9.115153278567645,-2.87947346776658,-3.6967521047084166,-0.92952747585786,-2.576968400449599,0.4598858512069938,-0.0616612448681058,-2.1414258445531864
AT1G64980,-0.0549155858247205,-0.2828437470985034,-1.038201370428523,-0.5848617317645124,-0.5074505900679045,-1.873648376477176,0.1044450343324198,-0.5157080304339199,-0.0337193236412539,0.2572078465465368,-0.3941239170006003
AT1G64990,0.0980718611734682,-0.2441760730083236,-0.6374137533383569,-0.6632939637980827,-0.4875529856294842,-1.1224632921840416,0.3104762333971804,0.1046787464968003,0.0020192763343423,-0.0806469042307397,-0.1027218017712362
AT1G65000,0.1905193853888471,0.395597021919853,1.2535595950740592,0.4826190781016413,-0.6546399364327883,-0.3669805820579367,0.3685961781947902,0.1244267510569398,0.1989682529861972,0.2587981119029269,0.5958371960805033
AT1G65010,-0.1586367874437334,-0.4907181762852411,-1.2009918625906977,-2.1395316614545408,-0.8395236136143323,-1.471122389941229,-0.8428870888024701,0.0713752606467103,-0.051530300640082,-0.2408828383757902,-0.5518761785300097
AT1G65020,-0.0002677524906488,0.1224630594491777,0.3519446683358363,1.4312049254110997,-0.185861635701186,-0.2876834862994095,0.6859396710879605,0.3040118521291094,-0.1402805193285196,-0.2439433192212739,-0.0273225165008708
AT1G65030,-0.1618916106851667,-0.4532602498446738,-0.4717714592332014,-1.2565192912672771,-0.1541194046706312,-0.9153299497415032,-0.3085261402654203,-0.21628739139064,-0.3486332425793339,-0.4363522152467169,-0.9373218973464068
AT1G65032,0.1024414047263252,0.1406561800772093,0.3681871653491861,-2.6491056300945632,-0.7429043171807589,-0.9308935161961288,-0.1031968428781294,-0.1098704813653901,0.1080232572130115,0.4681452272913022,0.6996603576862642
AT1G65040,-0.046567127557829,0.5316739824092611,0.6257384638258633,0.0280353324485529,0.1785597697629238,0.0634497961888246,0.8928108567729103,0.2967892758811502,-0.4018544664251995,-0.0774104983173069,0.1992835934233862
AT1G65070,-0.0558868506190634,-0.1677320826851325,0.0427589754778791,-1.4538781595346768,-0.2622320865179577,-0.5291316415096787,0.1481306706066796,0.2109090599700696,0.0985048088833387,-0.082542602637609,0.0496481287802135
AT1G65080,0.0328076595654985,0.4477458925718471,1.6823124847500392,0.6175564578043987,0.0576623811361017,-0.0501606622416966,0.0806962581200902,0.4971635705996302,-0.1173321461665486,0.0079259690433771,0.6568831004092284
AT1G65090,0.171515576367363,1.135843575488833,4.153512938241828,1.6411287198642743,-0.4120853052765762,-0.039649925144591,-0.1302714314197696,0.4200076598925708,0.0157445733496868,0.1423321766483122,0.7044928490670769
AT1G65110,0.1106661193629009,-0.3671416236402526,-0.2629100409321271,-2.180347507460442,-0.7048869082532335,0.3260586329609171,0.6712075692879211,0.2475120866476312,-0.1189410727235073,0.4679598900186824,0.7014922424752854
AT1G65120,-0.0252240467440717,-0.0558261911676325,0.2030080630665203,-0.6981891805714463,-1.0891081700153653,0.0594384028067226,-0.0488940158828497,0.2609082433627597,0.4876333456338422,0.1965312652751489,-0.1921171661084067
AT1G65130,-0.4811710865005066,-0.0267642253366618,-0.8939543696941563,-2.2682703537521443,-0.4899507423843774,-2.0004700094422208,-0.820368323565737,-0.135570413816033,0.1475769881111168,0.8738323070292229,0.1984135584020079
AT1G65150,-0.1341261635476147,-0.4401017269320418,-0.0758691991342893,-5.56481228960289,-0.7146699133414771,-1.1297396200680343,-0.7996613115781069,-1.07750030136284,0.9324019218491896,0.0459984247205122,-0.6610811886799373
AT1G65180,1.277533975528909,-1.508696606493089,-2.2602462408646424,-3.227650522876644,-1.4328084048617076,-1.9173378015254936,-0.4687614947247202,-0.932739693663954,-0.4854268271702417,0.7345388567716662,-0.6814704815745025
AT1G65220,-0.0202661633336661,-0.4049507525891964,-0.7405091851118611,-0.6991237631598729,-0.5412725539462565,-1.1239127385811376,0.0200200935729195,-0.3976629549768597,-0.0231917727357456,0.0458977879401537,-0.5244441930970684
AT1G65230,0.0990293759352993,-0.7794008604866026,-1.3504738875737516,-3.710227396942938,-1.832547963934312,-3.355070611539825,0.9864253002260328,-0.512417031193674,-0.0883028383866687,-0.0286693428312699,-1.2736250510858946
AT1G65260,-0.0432994817355775,0.4639721322249897,1.2460579473020477,-0.488285959626357,-0.4498680634061997,0.0723551731235377,-0.0440072460236702,0.0788730000718196,0.1075326057776824,0.2291232619347685,0.6737546946455405
AT1G65270,0.0749007099621004,-0.1220384893571063,-0.5769477731472012,-1.3410308445417958,-0.3083216031227674,-1.0523102168583296,-0.37640184505326,-0.2995126160812403,0.0747526006725357,0.2202587453554445,-0.3913021106341842
AT1G65280,-0.0190032522363227,0.4270435006145938,1.105172221357802,-0.1782013373774593,-0.4497438189960165,-0.3876253781999072,0.0991652172811603,0.1639212992138494,-0.3079241729616829,0.0806029543887989,0.3368674292264687
AT1G65290,-0.0772909346922673,-0.251712970963405,-0.5150354048442508,-2.925056609760743,-0.708165314539429,-1.4094141002090073,-0.3566185618072206,-0.6129280773531294,0.1543021661753187,0.4000264417492314,0.0414399826043532
AT1G65295,0.2027264782442302,-0.3449105691563167,-0.803480170161747,-1.6543673771727263,-0.3968709960671862,-1.2238613032109718,-0.4949725304361498,-0.8306901900127901,0.0367999182029518,0.0417898889268232,-0.4459718306359036
AT1G65320,0.0214210313345936,0.240548845827898,0.3961760102901416,-0.6508725427180136,-0.3922384771551541,-0.5660219041306174,0.3292190255633899,-0.0397177351573194,0.0480651170739428,-0.1027987800325303,-0.0154444412557048
AT1G65380,-0.1396797526404627,0.3612139637454364,0.947403777457841,-0.5844069108768207,0.3044136221281098,0.4072860913309669,-0.63255742025834,0.6864266087718398,0.0309021307107755,0.1629950260795243,0.1689377977215667
AT1G65390,-0.8139629938813682,-0.7087008139989509,-0.1597853991549321,-5.627497240811449,-2.914953912887429,-2.78546523975884,0.0722803748952169,-0.217845207531432,-0.9368061735128062,-1.3325341421811188,-4.34067181722806
AT1G65410,-0.0583003545882058,0.3662366590578165,0.9387996742487468,0.5435148504140815,-0.2525176028044666,0.1938371623161705,-0.1423315152205307,0.2272710862510898,-0.380141211895345,-0.2993522418509207,0.4610055088091689
AT1G65420,-0.5235050865124568,-0.280848654039141,-0.7808841983797415,-1.911443110521408,-0.8983975741907859,-0.9777085563489096,-0.0686348293731297,-0.3253834064265504,0.1850255688719631,0.6198913637364157,0.0698915512233836
AT1G65430,0.1566886672253528,0.1063844776524042,0.4626330022057888,-0.5290422352479451,-0.3961426153691032,-0.0563534358939521,0.6472805602294399,0.2052861176347705,0.0119051920720673,-0.1916809938759714,0.1243643137006645
AT1G65440,-0.1111808989313552,0.2536021298068151,1.134431479712381,-0.2423519094931839,-0.0202628053547679,-0.2383630487039839,0.4066041749692602,0.3749794971021297,-0.1020894732657096,-0.2017269508812492,-0.0750938349043236
AT1G65470,-0.207206017521772,-0.8002304876242228,-1.9447766716645871,-4.157305549170909,-1.702233690903392,-1.8112587435816008,-0.2512655948413541,-1.1223760252771011,0.148962639124999,0.5024269899919689,-1.7923480298188017
AT1G65486,-0.9188632372745944,-0.9309583555703486,-0.5806235649968186,-2.597368208745884,-0.886801729673066,-0.3608693725803016,-0.817763095196184,-0.781573124753105,-1.217905030344134,-1.1538053360790357,-0.4572069535227837
AT1G65500,1.5586283529076936,1.6951029856404791,1.6433684357696656,1.05767680619529,0.0267445707414239,1.6145522382016058,-0.8994218533275333,-0.9871076453886404,-0.4217135641346655,-2.177238030544158,-0.7821523458232615
AT1G65510,0.3015406459871487,0.6150381646265943,1.0772030134821209,2.3003851392509773,0.703042372964093,2.5961762712878507,0.5764050320903997,0.2755548712041202,0.5474877953024933,-1.2261078368354363,0.1750559680812578
AT1G65520,-0.084214973143343,-0.4465033598991953,-0.9802559311322596,0.682271247877586,-0.628419751533351,-0.6553405467307548,0.7332004879135098,-0.2073100837335101,0.3619599958399834,-0.2406011620380438,-0.0580087522456528
AT1G65540,-0.0091416638652048,0.1804308680730997,0.283056116345693,-0.951617631342316,-0.3825881723953991,-0.7703448950780668,0.2413285818260695,0.1519985370094403,-0.2080449778706706,-0.2298619134616026,-0.3482953791572756
AT1G65560,-0.1685289368137279,-0.0085990908893112,0.4546925779455888,-1.3990547996724256,-0.2407649078755413,-0.9362016670001844,-0.3292481281304301,0.1300236455936295,0.0760180437372191,0.1913885770054585,0.1121857688031723
AT1G65580,-0.0578522234762593,0.2409362353574178,1.1120737517010515,-0.2248683627231101,0.0434526299470545,0.1462130102336702,0.4614036623776103,0.51894831928791,-0.1168057825816522,-0.1394537769287638,0.1846765482651118
AT1G65590,0.1926450779423958,-4.19524374878772,-2.928667586146971,-8.372529277651392,-3.734904317378116,-4.511908280558475,-0.4654372690444202,-1.6140479709851996,0.959358015502654,-0.4952078479628269,-2.8082373043731166
AT1G65620,-0.710493382805015,-2.3394199388567,-1.616783531536106,-4.314739261212765,-2.797527940719366,-3.5489432940382075,-0.12431602747832,-1.336661824470103,3.0443941193584534,0.5359890373314151,-1.0341446775280347
AT1G65650,0.0759963798772681,-0.0643514409339264,-0.1258944370188497,-0.551597916503441,-0.3650327882468905,-0.7377457860886755,0.13285102503494,0.0389663913800105,0.1711087859755251,0.2297789960191808,-0.1647879249389326
AT1G65660,0.0372204469220861,0.5269767096253055,1.8518497485623024,0.3912449788844979,-0.4025942543662854,-0.0275020176386935,0.4055201603557599,0.3966371185101601,-0.3064287442564749,-0.3078886416180543,0.2195748786932999
AT1G65700,-0.0629350535874242,-0.7361728761573121,-0.9478144069084212,-1.7234124276670697,-0.6459965314182116,-1.318241334997824,0.1090156139729793,-0.2783304327349007,-0.2741552326378309,0.074890255879071,-0.292869187940615
AT1G65720,0.0151989090397096,0.5338727121075332,0.4945086758546061,1.63331781241827,-0.0347481531354307,-0.1724137176004728,0.7432599307407408,0.2592591104227698,0.4338168438347767,0.1531813352856428,0.4639621509440659
AT1G65730,-0.0609689781120337,0.2483651027188139,1.14231390823816,0.7109810115706836,0.3682492534796382,0.6788453825833798,0.18975872008411,0.3911855715014399,0.2916341725737627,0.0548251154789983,0.0969631976308893
AT1G65820,0.0356046089650085,0.7090432875755547,1.3232629461512233,0.0676026656445457,-0.3229208415718887,-0.0829441850814238,0.44301091786269,0.624017660092349,0.308676211041511,-0.1629706392565255,0.131954308090462
AT1G65840,-0.1566589486360079,-1.607484773595533,-1.5042003319656527,-3.0844047636449248,-0.8552768839138453,-1.6735218936364913,1.10011404915643,0.5507829965043701,-0.1518981663537721,-0.3910079965797468,-0.5565350717349078
AT1G65910,0.1224208759776845,-0.5690209568521347,0.2308566438382865,-2.1188440876183923,-1.04780022417352,-1.5560234202090557,-0.5574156587229362,-0.7971938663551389,0.3262801194270695,0.6535495859785687,-1.3604867648842194
AT1G65920,-0.1337048135295591,0.0335525597110264,0.6603084805456618,-1.1013416630069,-0.5793868608502655,0.0182661165927229,0.4541043428324103,0.1516371513167198,-0.1749545008268749,-0.8495083734725495,-0.3948043998484927
AT1G65930,0.058990098104625,0.1098063700416045,0.0468817718955326,-2.657270677792689,-0.9006354588320938,-1.2723449820384614,-0.3181365960863296,-0.4314615866426087,0.2983013807220915,0.0750094700459117,0.0278788981104953
AT1G65950,-0.0252434615464833,0.1525877825967838,0.3975528250257816,-0.8466650254543803,-0.0610152361021426,-0.4491923050190545,0.1425738256268497,0.3313696798428499,-0.074611222873669,-0.2873491043723042,-0.0581322569777945
AT1G65960,1.5516779090090842,-5.852188793618959,-2.9475067792234606,-3.386936521770133,0.8259681474994858,-2.8415799711044105,-1.708561085271411,-0.3201808235429305,1.6255051636776632,2.924812503605781,-0.7889051699979377
AT1G65970,0.3585155119211591,1.557826820209239,7.085694167374256,3.912747440019521,0.2436129472034797,0.9868742966541344,-1.6571740619898991,-0.312774571950131,0.723342797069468,-0.2938130226361969,0.8860903293203733
AT1G65980,0.0588448545959882,0.6689031316515821,1.5009869188136808,-0.9423117828282044,-0.2682181169942199,0.3269642311748841,-0.2051308248923789,0.3936147675096501,0.4303578350386994,0.2859884932121405,0.5478942607894155
AT1G66050,-0.0901978089715783,-0.9975190104962448,-1.7560744171139109,0.7949439396611981,-0.301983459611358,-1.121221420274478,1.3653821150055332,-0.4391288434141251,-0.5370280236574543,-1.2381597371947646,-2.9493739269300323
AT1G66060,-0.018750794483775,-1.1930620186562757,-2.077849416543933,-2.658570329803366,-0.8014576230046853,-1.8991848027933127,-1.2575706172456542,-1.920437677909076,0.5875318603332894,-0.840891074405293,-1.8575420918413328
AT1G66070,-0.14267785062685,-0.7894866793774864,-1.2011537493843658,-0.9723212580856666,-0.7479006451150977,-1.1918003006305091,0.2271472823711702,-0.3487348942759798,-0.1369355611370476,-0.397509344321576,-0.81975197084051
