ID_REF,log2_D/G_6h,log2_D/G_16h,log2_D/G_24h
AT3G17670,0.031541402408091,0.2312597368571776,0.7594066196446463
AT3G17680,0.6829004371294674,-2.003798840124269,-2.5199958842032286
AT3G17700,-0.0587947499247207,0.4496611907066306,1.2821705107445724
AT3G17710,-0.06415006506034,0.4927469890305286,1.2068836438451596
AT3G17712,-0.070571651337632,0.2071247866109219,1.0364186562977495
AT3G17740,0.0089014729461936,0.4158940609678653,0.9514602437547716
AT3G17750,-0.0026634760509111,-0.0570944580284973,0.172754702522874
AT3G17770,-0.0645555012457973,0.0566520066240312,0.5654085726485636
AT3G17780,0.4744057925280698,-0.5082147999943554,-1.2300959876437587
AT3G17790,-0.191555367777661,-1.5884386546352165,-2.5179218826733574
AT3G17800,0.0923831264930665,-0.0008842752596114,0.2539879117662437
AT3G17810,0.0501153272860114,0.0112815512925571,-0.3600641751158414
AT3G17820,0.239356818592757,-0.3559218752660668,-0.8404773664595798
AT3G17830,-0.3052573563535902,-0.5962230809363424,-0.7233598857642972
AT3G17840,-0.4311856535993966,-1.744082668793984,-1.7915182221797084
AT3G17850,-0.1068535196158649,0.0855287817787499,0.1088513732688445
AT3G17860,0.328741785479305,0.9495761959456396,0.9662368880316592
AT3G17880,0.0511557477327473,0.3359501008961905,1.025785842962186
AT3G17890,-0.1231254942625394,0.4639348523429764,1.581497317793926
AT3G17900,-0.0104528355574773,-0.2096157479367624,-0.3064826781932688
AT3G17910,0.0107176942359721,-0.1524736641943024,-0.1249492463319796
AT3G17920,-0.0024868698954898,-0.2830049621650954,-0.3666115846293323
AT3G17930,0.0085163035425973,0.1455614959965013,0.8095688964016414
AT3G17940,0.0696963770739654,-0.4100835719222221,-1.140214870892562
AT3G17950,0.5311152141230121,0.4622367633100031,0.8098733614397697
AT3G17970,-0.0763186881290196,-0.1224543035268453,0.2733701170254706
AT3G18000,0.3053279688016303,-0.9457536112513352,-2.0522296122690165
AT3G18010,0.1246463565989598,-0.5653748326519132,-1.3809354484455374
AT3G18020,0.1241570801962202,-0.0348389706367123,0.6425186348478515
AT3G18030,0.0324118445025283,0.2739564438553723,0.6317723742970321
AT3G18035,-0.0305341086901295,0.3793990968504463,0.9672020036376971
AT3G18040,-0.0279220290802769,-1.0995760303502482,-1.2826784232863702
AT3G18050,-3.0646529583422533,-0.690914583616618,-0.7419477832968497
AT3G18060,0.0928525790109795,0.0302795233659718,-0.3577444769670234
AT3G18080,0.2513843408304863,0.4516286981141899,0.5633694522245183
AT3G18090,-0.5864368953726173,0.1144408743854595,0.7883098652936534
AT3G18100,0.0147404590932518,0.32612319149564,1.003176577520178
AT3G18110,0.1319507474214948,-0.1903459618528079,-0.3444471246278219
AT3G18130,-0.1421124276406129,-1.4198264368130713,-1.945762857617537
